date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2022-04-24,Finance,Chief Financial Officer,Ho Chi Minh City,80,24796.97,5.58,Junior,27,"Bloomberg Terminal, Python, Machine Learning",Medium,High,71.5,Stable
2022-04-25,Finance,Investment Banker,Manila,69,31148.66,5.44,Junior,59,"FX Trading, AML, Solidity",Medium,High,66.2,Stable
2022-04-30,Finance,Financial Analyst,Bangkok,81,53336.24,12.28,Senior,61,"Machine Learning, Excel, Risk Modeling, CFA",Medium,High,63.7,Stable
2022-05-01,Finance,Actuary,Bangkok,78,22788.66,6.59,Junior,51,"Power BI, FX Trading, Tableau, Bloomberg Terminal",High,Medium,69.5,Stable
2022-05-02,Finance,Financial Analyst,Hanoi,88,12359.01,15.03,Fresher,32,"FX Trading, Blockchain, SQL, Risk Modeling, CFA, Power BI",High,High,66.2,Stable
2022-05-03,Finance,FinTech Developer,Jakarta,99,59139.97,15.14,Senior,60,"Tableau, Blockchain, Basel III, AML, Bloomberg Terminal, FX Trading",High,High,41.3,Declining
2022-05-04,Finance,Quantitative Analyst,Bangkok,70,49580.23,4.92,Senior,57,"Bloomberg Terminal, Machine Learning, Python, SQL, Excel",High,High,44.3,Stable
2022-05-07,Finance,Actuary,Ho Chi Minh City,98,14121.8,5.44,Fresher,16,"Machine Learning, Blockchain, Bloomberg Terminal, Financial Modelling",High,High,57.6,Growing
2022-05-08,Finance,Investment Banker,Jakarta,88,45905.76,9.73,Senior,35,"FX Trading, Blockchain, Machine Learning",Medium,Medium,61.3,Declining
2022-05-08,Finance,Risk Manager,Hanoi,74,6095.94,10.65,Fresher,61,"FX Trading, Risk Modeling, Basel III, AML, Options Pricing",High,Medium,55.1,Stable
2022-05-11,Finance,Investment Banker,Jakarta,82,9484.99,10.33,Fresher,53,"Risk Modeling, Solidity, Power BI, Blockchain",High,Low,79.0,Declining
2022-05-17,Finance,Compliance Officer,Singapore,80,27030.91,4.66,Junior,18,"Excel, Blockchain, Solidity, Python, Machine Learning",High,High,44.5,Stable
2022-05-22,Finance,Financial Analyst,Ho Chi Minh City,81,12279.69,6.72,Fresher,22,"AML, Tableau, CFA, FX Trading",High,Medium,62.4,Stable
2022-05-23,Finance,Compliance Officer,Hanoi,92,22522.37,11.79,Fresher,54,"FX Trading, CFA, Power BI",Low,Medium,57.1,Growing
2022-05-24,Finance,Portfolio Manager,Singapore,89,6112.06,13.02,Fresher,48,"Python, Machine Learning, Basel III",Medium,Low,69.0,Stable
2022-05-26,Finance,Credit Analyst,Hanoi,79,61396.19,5.73,Senior,52,"Financial Modelling, SQL, FX Trading, Python, Machine Learning",Medium,High,65.8,Declining
2022-05-27,Finance,Portfolio Manager,Ho Chi Minh City,91,49709.51,8.34,Senior,26,"Excel, FX Trading, Python",High,High,40.1,Declining
2022-06-02,Finance,Compliance Officer,Da Nang,87,33950.74,14.27,Junior,58,"SQL, Machine Learning, Solidity, Bloomberg Terminal, Power BI, Python",High,High,41.9,Stable
2022-06-03,Finance,Financial Analyst,Singapore,83,49471.16,7.34,Senior,23,"Basel III, Risk Modeling, AML, Blockchain",High,High,79.7,Declining
2022-06-04,Finance,Chief Financial Officer,Ho Chi Minh City,102,53423.1,11.6,Senior,30,"Solidity, Power BI, Bloomberg Terminal, Machine Learning, Tableau, SQL",High,Low,49.4,Growing
2022-06-04,Finance,Quantitative Analyst,Bangkok,89,31451.28,14.77,Junior,45,"Basel III, Financial Modelling, Bloomberg Terminal, Machine Learning, FX Trading, AML",Medium,High,41.8,Stable
2022-06-05,Finance,Quantitative Analyst,Da Nang,78,55147.46,4.42,Senior,26,"Python, Financial Modelling, Solidity, CFA, Basel III, Excel",Medium,High,41.8,Stable
2022-06-06,Finance,RegTech Specialist,Jakarta,74,19764.07,8.88,Junior,63,"Solidity, Tableau, Financial Modelling, Risk Modeling",High,Low,46.8,Stable
2022-06-18,Finance,Risk Manager,Singapore,82,48554.9,6.16,Senior,17,"CFA, AML, Financial Modelling, SQL, Machine Learning, Python",High,Medium,61.3,Growing
2022-06-20,Finance,Risk Manager,Da Nang,101,32363.0,5.92,Junior,28,"Solidity, Tableau, Python",Medium,High,70.9,Stable
2022-06-20,Finance,Blockchain Developer,Jakarta,89,37186.09,11.24,Junior,61,"Machine Learning, Financial Modelling, Bloomberg Terminal, Excel",Medium,Medium,61.8,Stable
2022-06-21,Finance,Quantitative Analyst,Manila,61,19451.24,11.07,Fresher,39,"Machine Learning, Power BI, Basel III, Solidity, Risk Modeling",High,High,68.1,Stable
2022-06-21,Finance,Quantitative Analyst,Singapore,98,28942.05,7.58,Junior,22,"Risk Modeling, Machine Learning, Options Pricing, Python, Blockchain",High,Medium,48.8,Stable
2022-06-22,Finance,Quantitative Analyst,Jakarta,78,6141.3,8.14,Fresher,42,"Power BI, Excel, Options Pricing, Tableau, Risk Modeling, Python",High,High,55.7,Growing
2022-06-24,Finance,RegTech Specialist,Ho Chi Minh City,94,13331.09,14.73,Fresher,47,"Bloomberg Terminal, Basel III, Financial Modelling, Excel",Low,High,73.5,Stable
2022-06-24,Finance,Chief Financial Officer,Hanoi,82,26973.36,12.91,Junior,28,"Power BI, Python, Tableau, Financial Modelling, AML, Bloomberg Terminal",Medium,Low,78.0,Stable
2022-06-27,Finance,Portfolio Manager,Manila,81,28274.87,10.37,Fresher,15,"CFA, Options Pricing, Blockchain, AML, Tableau",Medium,High,50.0,Stable
2022-06-28,Finance,Blockchain Developer,Da Nang,87,46577.91,6.57,Senior,43,"Blockchain, Solidity, Machine Learning, Python",High,High,70.5,Growing
2022-06-29,Finance,RegTech Specialist,Manila,83,13758.46,12.65,Fresher,36,"Bloomberg Terminal, Basel III, SQL, Financial Modelling",High,High,68.4,Growing
2022-07-01,Finance,Quantitative Analyst,Bangkok,97,49619.16,4.68,Senior,59,"Basel III, Power BI, Solidity, Python, Machine Learning",High,High,57.6,Declining
2022-07-02,Finance,Financial Analyst,Jakarta,74,28949.62,12.01,Junior,63,"Blockchain, Excel, Risk Modeling",High,Medium,54.8,Stable
2022-07-02,Finance,Risk Manager,Da Nang,99,16933.3,15.13,Fresher,63,"Risk Modeling, FX Trading, Solidity",High,Medium,46.1,Stable
2022-07-02,Finance,Quantitative Analyst,Ho Chi Minh City,82,22137.03,9.41,Fresher,22,"FX Trading, SQL, Machine Learning, AML",Low,Medium,45.7,Declining
2022-07-02,Finance,Actuary,Jakarta,82,24574.52,15.0,Fresher,55,"Excel, CFA, FX Trading, Blockchain, AML",Low,Medium,75.2,Stable
2022-07-06,Finance,Credit Analyst,Jakarta,83,56751.65,11.15,Senior,54,"Risk Modeling, Options Pricing, AML, Basel III, Tableau, Excel",Medium,High,44.1,Stable
2022-07-07,Finance,Quantitative Analyst,Da Nang,97,19507.92,9.14,Fresher,33,"Options Pricing, Machine Learning, FX Trading, Excel, Risk Modeling",High,Medium,60.0,Stable
2022-07-09,Finance,FinTech Developer,Manila,83,51885.26,11.49,Senior,52,"Basel III, AML, FX Trading, CFA, Machine Learning, Tableau",Medium,Medium,72.1,Growing
2022-07-09,Finance,Credit Analyst,Bangkok,78,56125.54,6.38,Senior,44,"AML, Machine Learning, Risk Modeling, Financial Modelling, Blockchain",Medium,High,61.0,Growing
2022-07-10,Finance,Investment Banker,Bangkok,75,17621.58,6.68,Fresher,65,"Solidity, FX Trading, Excel, Risk Modeling, CFA, Power BI",Medium,Medium,61.2,Declining
2022-07-12,Finance,Quantitative Analyst,Ho Chi Minh City,79,47547.9,12.46,Senior,65,"FX Trading, Machine Learning, SQL, Risk Modeling",High,High,71.1,Growing
2022-07-14,Finance,Financial Analyst,Bangkok,84,59711.4,12.94,Senior,49,"AML, Solidity, FX Trading",High,Low,50.4,Growing
2022-07-14,Finance,FinTech Developer,Singapore,73,50527.04,4.67,Senior,22,"Blockchain, Solidity, SQL, Power BI",High,Medium,53.6,Stable
2022-07-15,Finance,Actuary,Ho Chi Minh City,94,31559.43,7.21,Junior,48,"AML, Basel III, Machine Learning, Bloomberg Terminal",High,Low,76.1,Growing
2022-07-18,Finance,Portfolio Manager,Ho Chi Minh City,84,6167.5,8.57,Fresher,44,"Excel, FX Trading, Power BI, Blockchain",Medium,Medium,79.6,Stable
2022-07-20,Finance,Quantitative Analyst,Ho Chi Minh City,96,38724.2,9.41,Junior,16,"Solidity, Python, AML, Blockchain, Bloomberg Terminal",High,Low,66.6,Growing
2022-07-20,Finance,Chief Financial Officer,Bangkok,86,15620.07,9.38,Fresher,63,"Excel, CFA, Bloomberg Terminal, Power BI, Basel III",Low,High,72.1,Growing
2022-07-21,Finance,FinTech Developer,Hanoi,98,21685.84,15.1,Junior,49,"Machine Learning, Blockchain, Financial Modelling, Basel III",Low,Medium,60.8,Stable
2022-07-21,Finance,Credit Analyst,Jakarta,69,29292.41,4.01,Junior,30,"Risk Modeling, Options Pricing, Solidity",High,High,71.4,Growing
2022-07-22,Finance,Investment Banker,Singapore,97,9891.28,5.12,Fresher,40,"Python, Solidity, Machine Learning, Blockchain, Financial Modelling",Low,Low,51.2,Growing
2022-07-25,Finance,Credit Analyst,Jakarta,84,34084.78,5.5,Junior,40,"SQL, Blockchain, Bloomberg Terminal, Basel III, Options Pricing, Python",Low,Medium,46.5,Stable
2022-07-26,Finance,Blockchain Developer,Da Nang,85,33511.49,9.29,Junior,65,"CFA, Python, SQL",Low,High,60.3,Declining
2022-07-27,Finance,RegTech Specialist,Bangkok,92,33371.33,14.19,Junior,51,"AML, Risk Modeling, SQL, Financial Modelling, Bloomberg Terminal",High,High,40.3,Declining
2022-07-29,Finance,Actuary,Da Nang,93,20294.55,4.53,Junior,55,"Risk Modeling, Financial Modelling, Basel III, SQL, Tableau",Low,Low,46.5,Stable
2022-07-29,Finance,Investment Banker,Singapore,80,16176.64,6.96,Junior,24,"Basel III, Tableau, AML, Bloomberg Terminal",High,Medium,56.6,Stable
2022-08-05,Finance,Investment Banker,Da Nang,80,17361.8,11.33,Fresher,22,"Excel, Machine Learning, Tableau, SQL, Blockchain, FX Trading",High,Medium,62.0,Declining
2022-08-07,Finance,Portfolio Manager,Jakarta,83,16835.43,14.39,Fresher,45,"Bloomberg Terminal, Financial Modelling, Solidity",Medium,High,69.9,Stable
2022-08-08,Finance,Blockchain Developer,Da Nang,85,55469.63,12.12,Senior,46,"Bloomberg Terminal, Machine Learning, FX Trading",Medium,Medium,45.4,Stable
2022-08-09,Finance,FinTech Developer,Singapore,85,31631.05,6.36,Junior,16,"FX Trading, Basel III, Solidity, Blockchain, SQL, AML",Medium,Medium,61.4,Stable
2022-08-12,Finance,Financial Analyst,Bangkok,94,24177.81,15.37,Junior,26,"Bloomberg Terminal, FX Trading, Power BI, SQL, CFA, Python",Medium,High,49.6,Growing
2022-08-12,Finance,Financial Analyst,Manila,76,38688.26,9.36,Senior,17,"SQL, Financial Modelling, Tableau",High,Medium,52.4,Stable
2022-08-13,Finance,Credit Analyst,Da Nang,82,23495.82,4.35,Junior,43,"Bloomberg Terminal, FX Trading, Machine Learning, Excel",High,High,50.1,Growing
2022-08-17,Finance,FinTech Developer,Da Nang,86,38976.12,8.71,Junior,53,"AML, Solidity, Excel",Low,Medium,61.5,Stable
2022-08-18,Finance,Portfolio Manager,Manila,89,11140.5,6.54,Fresher,50,"Bloomberg Terminal, FX Trading, Machine Learning, Blockchain, Financial Modelling",High,Low,70.6,Stable
2022-08-18,Finance,Financial Analyst,Da Nang,86,23023.99,13.61,Junior,44,"CFA, Excel, FX Trading",Medium,High,46.5,Stable
2022-08-20,Finance,Portfolio Manager,Ho Chi Minh City,101,55407.06,5.29,Senior,22,"Financial Modelling, Bloomberg Terminal, FX Trading",High,Medium,49.2,Growing
2022-08-20,Finance,Quantitative Analyst,Hanoi,100,14256.67,15.0,Fresher,32,"Python, AML, Basel III, Financial Modelling, Tableau",High,Medium,62.0,Declining
2022-08-21,Finance,Chief Financial Officer,Bangkok,74,25861.92,13.51,Junior,53,"Risk Modeling, Machine Learning, Financial Modelling",High,High,50.6,Declining
2022-08-22,Finance,Blockchain Developer,Ho Chi Minh City,95,27715.81,13.95,Junior,37,"Bloomberg Terminal, SQL, Blockchain, Risk Modeling, Machine Learning",Medium,High,46.5,Growing
2022-08-24,Finance,Chief Financial Officer,Singapore,86,46444.21,12.01,Senior,24,"Solidity, Blockchain, Machine Learning, Power BI, FX Trading, Risk Modeling",High,Low,64.3,Growing
2022-08-24,Finance,Credit Analyst,Ho Chi Minh City,96,15270.75,13.65,Fresher,25,"Blockchain, Tableau, Options Pricing, Financial Modelling",Medium,Medium,47.4,Growing
2022-08-24,Finance,Quantitative Analyst,Hanoi,91,57691.36,9.38,Senior,30,"Bloomberg Terminal, AML, CFA, FX Trading",Low,Low,48.1,Growing
2022-08-25,Finance,Actuary,Hanoi,98,16285.98,4.81,Fresher,60,"Basel III, Risk Modeling, Python, SQL, Financial Modelling",Medium,Medium,58.9,Stable
2022-08-26,Finance,FinTech Developer,Jakarta,104,24412.76,6.35,Junior,57,"Bloomberg Terminal, SQL, Tableau",Medium,Medium,67.2,Growing
2022-08-27,Finance,Risk Manager,Hanoi,95,61389.65,7.97,Senior,55,"Financial Modelling, Machine Learning, Blockchain, Python",High,Medium,65.0,Declining
2022-08-28,Finance,Investment Banker,Jakarta,88,34127.5,10.18,Junior,43,"Machine Learning, Excel, Financial Modelling, Options Pricing, FX Trading, Tableau",High,High,71.8,Stable
2022-08-30,Finance,Blockchain Developer,Da Nang,92,18673.84,9.57,Fresher,43,"Basel III, AML, Python, Excel, Solidity, Options Pricing",High,Low,68.4,Growing
2022-09-01,Finance,Portfolio Manager,Da Nang,93,15519.17,8.42,Fresher,64,"Bloomberg Terminal, Excel, Solidity, Power BI, Basel III",Medium,Low,46.7,Declining
2022-09-02,Finance,Financial Analyst,Da Nang,87,65025.3,11.71,Senior,60,"Excel, Options Pricing, Bloomberg Terminal, Power BI, SQL",Low,High,74.9,Growing
2022-09-03,Finance,Portfolio Manager,Jakarta,88,62553.06,4.06,Senior,40,"FX Trading, CFA, Bloomberg Terminal, Blockchain",High,High,65.5,Growing
2022-09-05,Finance,Chief Financial Officer,Da Nang,78,61850.61,8.96,Senior,47,"Risk Modeling, Machine Learning, Tableau, CFA, Basel III",High,Medium,45.0,Growing
2022-09-05,Finance,Credit Analyst,Manila,85,6434.26,8.15,Fresher,58,"Machine Learning, Risk Modeling, Blockchain",High,Low,54.0,Declining
2022-09-06,Finance,Blockchain Developer,Ho Chi Minh City,83,51241.08,13.56,Senior,45,"Python, Basel III, Solidity, CFA, Financial Modelling",High,Medium,58.5,Growing
2022-09-11,Finance,Investment Banker,Jakarta,87,21269.51,10.94,Fresher,48,"Bloomberg Terminal, Financial Modelling, Risk Modeling, Machine Learning, AML",Medium,Medium,52.7,Declining
2022-09-18,Finance,Portfolio Manager,Hanoi,81,59778.07,9.39,Senior,52,"Machine Learning, Options Pricing, Blockchain, AML, Tableau",High,Medium,51.2,Growing
2022-09-18,Finance,Chief Financial Officer,Jakarta,78,28932.99,11.18,Junior,32,"SQL, Machine Learning, Solidity",High,High,71.1,Stable
2022-09-19,Finance,Financial Analyst,Hanoi,90,30633.28,15.19,Junior,19,"SQL, Tableau, Power BI, Risk Modeling, Machine Learning, AML",High,Low,56.6,Stable
2022-09-22,Finance,Investment Banker,Jakarta,98,12770.07,15.1,Fresher,59,"Power BI, Excel, Python, Options Pricing, AML, Basel III",Medium,Medium,76.2,Stable
2022-09-24,Finance,Portfolio Manager,Bangkok,91,61741.29,12.23,Senior,30,"Options Pricing, Risk Modeling, Financial Modelling, Blockchain, Tableau, Machine Learning",High,High,47.1,Growing
2022-09-25,Finance,Financial Analyst,Singapore,78,32067.41,9.14,Junior,33,"Machine Learning, SQL, AML",Medium,Medium,77.3,Growing
2022-09-27,Finance,Credit Analyst,Ho Chi Minh City,85,27311.48,12.14,Junior,24,"Blockchain, SQL, Machine Learning",High,Medium,63.1,Stable
2022-09-30,Finance,Chief Financial Officer,Ho Chi Minh City,98,61640.3,11.52,Senior,17,"Blockchain, Machine Learning, Options Pricing, CFA, Bloomberg Terminal",High,High,45.6,Stable
2022-10-03,Finance,Chief Financial Officer,Da Nang,91,19852.08,9.29,Fresher,46,"Financial Modelling, Bloomberg Terminal, CFA, Machine Learning",High,Low,42.2,Declining
2022-10-05,Finance,Portfolio Manager,Hanoi,62,29070.82,8.4,Junior,24,"Power BI, AML, Basel III",High,Medium,50.3,Growing
2022-10-06,Finance,Actuary,Hanoi,92,52723.63,10.13,Senior,50,"Python, Options Pricing, Tableau, FX Trading, Bloomberg Terminal, SQL",Medium,Medium,43.4,Growing
2022-10-08,Finance,Credit Analyst,Da Nang,91,50476.93,10.84,Senior,36,"Risk Modeling, FX Trading, AML, Python, Excel, Bloomberg Terminal",Low,Medium,47.4,Stable
2022-10-08,Finance,Actuary,Ho Chi Minh City,88,14677.74,12.83,Fresher,61,"CFA, Basel III, FX Trading, Power BI",High,High,78.6,Growing
2022-10-09,Finance,Quantitative Analyst,Singapore,92,60428.01,6.92,Senior,28,"AML, Power BI, CFA, Bloomberg Terminal",Low,Medium,75.0,Growing
2022-10-11,Finance,Portfolio Manager,Jakarta,93,64912.71,5.02,Senior,19,"Risk Modeling, FX Trading, Financial Modelling, Python",High,Low,49.3,Stable
2022-10-15,Finance,Financial Analyst,Ho Chi Minh City,95,34587.61,10.73,Junior,49,"AML, Python, CFA, Risk Modeling",High,High,55.0,Declining
2022-10-16,Finance,FinTech Developer,Jakarta,90,15132.34,15.93,Fresher,24,"Options Pricing, FX Trading, Financial Modelling, Basel III, AML",High,Medium,72.6,Declining
2022-10-17,Finance,FinTech Developer,Hanoi,89,15271.57,15.59,Fresher,17,"Bloomberg Terminal, AML, Financial Modelling, Risk Modeling, FX Trading, Tableau",High,Medium,58.9,Growing
2022-10-18,Finance,Actuary,Jakarta,85,10592.81,15.34,Fresher,41,"Options Pricing, Python, Basel III",Medium,Medium,66.5,Declining
2022-10-19,Finance,Risk Manager,Da Nang,92,35024.31,13.59,Junior,55,"FX Trading, Basel III, Power BI",Medium,Medium,68.4,Stable
2022-10-21,Finance,Financial Analyst,Bangkok,75,11134.04,7.22,Fresher,45,"Bloomberg Terminal, Power BI, Python, FX Trading, Risk Modeling",High,Medium,66.4,Stable
2022-10-24,Finance,Portfolio Manager,Da Nang,95,52188.05,10.6,Senior,21,"Blockchain, Basel III, SQL, Bloomberg Terminal",High,High,55.3,Growing
2022-10-28,Finance,Risk Manager,Bangkok,100,33219.71,7.28,Junior,59,"Solidity, CFA, Bloomberg Terminal, Excel, Basel III, Options Pricing",High,High,46.3,Growing
2022-11-01,Finance,Blockchain Developer,Bangkok,102,34374.72,15.69,Junior,26,"Basel III, AML, Options Pricing, Bloomberg Terminal, CFA",High,Medium,73.8,Growing
2022-11-02,Finance,Quantitative Analyst,Manila,78,27940.53,8.01,Fresher,57,"Risk Modeling, AML, Basel III, Tableau, Solidity",High,High,44.7,Growing
2022-11-05,Finance,Portfolio Manager,Jakarta,91,33782.68,7.3,Junior,16,"Power BI, Basel III, Options Pricing",High,Medium,67.0,Growing
2022-11-05,Finance,Investment Banker,Singapore,85,30740.99,7.17,Junior,63,"Tableau, Options Pricing, Blockchain",Low,Medium,40.8,Stable
2022-11-08,Finance,FinTech Developer,Manila,78,6532.73,7.37,Fresher,29,"SQL, Machine Learning, Financial Modelling, Tableau, Options Pricing, CFA",Medium,Medium,40.5,Growing
2022-11-12,Finance,Portfolio Manager,Ho Chi Minh City,98,31790.95,10.89,Junior,57,"Solidity, Bloomberg Terminal, FX Trading, Excel, Blockchain",High,Medium,47.5,Stable
2022-11-18,Finance,Blockchain Developer,Ho Chi Minh City,93,51323.4,13.16,Senior,60,"CFA, Basel III, Machine Learning, Blockchain",Low,Medium,50.5,Declining
2022-11-24,Finance,Actuary,Hanoi,86,61277.43,6.63,Senior,48,"Risk Modeling, Financial Modelling, AML, CFA, Tableau",Medium,High,68.2,Growing
2022-11-25,Finance,Quantitative Analyst,Da Nang,90,65234.27,4.11,Senior,64,"Blockchain, Basel III, Tableau",Medium,Medium,68.2,Growing
2022-11-27,Finance,Chief Financial Officer,Da Nang,105,55518.27,8.19,Senior,57,"SQL, Python, Risk Modeling",Medium,Low,78.7,Stable
2022-11-28,Finance,Chief Financial Officer,Manila,86,60871.72,15.34,Senior,47,"AML, Options Pricing, Financial Modelling, Tableau, Machine Learning",High,Medium,42.5,Stable
2022-11-30,Finance,Financial Analyst,Manila,99,30198.43,7.58,Junior,59,"CFA, Power BI, Excel, Blockchain",High,Medium,43.1,Growing
2022-12-02,Finance,Investment Banker,Bangkok,89,24440.03,15.17,Junior,64,"Blockchain, AML, Power BI, Solidity, Options Pricing",Medium,High,55.8,Growing
2022-12-02,Finance,Risk Manager,Ho Chi Minh City,88,28844.58,5.33,Junior,32,"Excel, Power BI, Bloomberg Terminal",High,High,43.5,Growing
2022-12-09,Finance,Risk Manager,Ho Chi Minh City,95,18716.7,4.84,Fresher,60,"Bloomberg Terminal, AML, Tableau",Medium,High,51.2,Growing
2022-12-10,Finance,Credit Analyst,Jakarta,82,61998.39,5.23,Senior,36,"Solidity, Options Pricing, Machine Learning, FX Trading",High,Medium,74.9,Stable
2022-12-12,Finance,FinTech Developer,Bangkok,83,20085.72,6.83,Junior,24,"Risk Modeling, Excel, Bloomberg Terminal, Power BI, Machine Learning",High,High,47.7,Growing
2022-12-13,Finance,FinTech Developer,Bangkok,95,11655.45,13.6,Fresher,53,"Bloomberg Terminal, Machine Learning, FX Trading, Financial Modelling, SQL",High,Medium,73.0,Stable
2022-12-14,Finance,Portfolio Manager,Bangkok,83,54226.77,13.38,Senior,54,"FX Trading, CFA, Bloomberg Terminal, Power BI, Machine Learning, AML",High,High,45.5,Stable
2022-12-17,Finance,Actuary,Ho Chi Minh City,95,20405.04,5.65,Fresher,17,"Financial Modelling, Tableau, Blockchain, Options Pricing, Python, Solidity",Medium,Low,48.2,Stable
2022-12-19,Finance,Risk Manager,Jakarta,77,26178.15,8.71,Junior,43,"Excel, Options Pricing, CFA",Medium,Medium,44.1,Declining
2022-12-20,Finance,Financial Analyst,Da Nang,94,29938.82,4.01,Junior,18,"Bloomberg Terminal, Financial Modelling, Power BI",Medium,Medium,49.2,Growing
2022-12-21,Finance,Actuary,Hanoi,95,13821.56,9.06,Fresher,32,"Risk Modeling, Machine Learning, Blockchain, Bloomberg Terminal, Excel, SQL",High,High,71.9,Stable
2022-12-26,Finance,RegTech Specialist,Da Nang,78,26567.4,13.4,Junior,63,"Excel, FX Trading, AML, Python",High,Medium,76.6,Stable
2022-12-31,Finance,Investment Banker,Singapore,96,28920.37,6.75,Junior,22,"Machine Learning, CFA, Tableau, SQL, Solidity",Low,Medium,71.5,Growing
2023-01-05,Finance,Quantitative Analyst,Jakarta,92,43758.33,12.17,Junior,55,"Options Pricing, Solidity, Python, Blockchain",High,Medium,60.0,Stable
2023-01-07,Finance,FinTech Developer,Jakarta,100,23635.21,15.73,Junior,44,"Financial Modelling, Solidity, CFA, AML, Options Pricing, Blockchain",High,High,53.1,Stable
2023-01-08,Finance,Investment Banker,Hanoi,94,27559.58,13.41,Junior,51,"Power BI, Blockchain, Risk Modeling, Excel, Tableau",High,Low,66.7,Stable
2023-01-09,Finance,Portfolio Manager,Da Nang,104,28680.53,11.61,Junior,59,"Financial Modelling, FX Trading, Power BI",High,Medium,76.2,Stable
2023-01-10,Finance,Chief Financial Officer,Hanoi,90,30070.86,6.08,Junior,64,"Blockchain, Python, Power BI, Machine Learning, Excel",High,Low,40.6,Stable
2023-01-10,Finance,Compliance Officer,Ho Chi Minh City,87,53505.54,14.95,Senior,24,"Python, Tableau, Blockchain, Risk Modeling",Medium,Low,54.3,Growing
2023-01-13,Finance,Financial Analyst,Da Nang,88,16187.3,7.38,Fresher,36,"Risk Modeling, CFA, AML",High,Medium,45.7,Growing
2023-01-14,Finance,Blockchain Developer,Da Nang,91,15044.03,15.42,Fresher,18,"AML, Risk Modeling, Financial Modelling, Excel",High,Low,62.4,Growing
2023-01-15,Finance,FinTech Developer,Singapore,88,50040.86,13.48,Senior,21,"Excel, FX Trading, Basel III, SQL",High,High,49.4,Stable
2023-01-16,Finance,Portfolio Manager,Singapore,99,56026.88,4.79,Senior,19,"Blockchain, Options Pricing, Risk Modeling, Python, SQL, AML",Medium,Medium,71.7,Stable
2023-01-18,Finance,FinTech Developer,Bangkok,93,56268.76,7.77,Senior,62,"Machine Learning, Python, Basel III, FX Trading, SQL, Blockchain",High,Low,60.8,Growing
2023-01-19,Finance,Actuary,Bangkok,97,20730.05,5.81,Fresher,37,"Risk Modeling, Options Pricing, SQL, FX Trading",Medium,Medium,68.6,Growing
2023-01-19,Finance,Actuary,Manila,100,23202.85,5.54,Fresher,52,"Options Pricing, Excel, Risk Modeling, CFA, Machine Learning",Medium,Medium,41.4,Stable
2023-01-24,Finance,Actuary,Ho Chi Minh City,95,45122.48,4.59,Senior,62,"Financial Modelling, FX Trading, Tableau, Blockchain, Bloomberg Terminal, Python",Medium,Low,41.8,Stable
2023-01-31,Finance,Financial Analyst,Manila,83,62319.7,15.4,Senior,19,"SQL, FX Trading, Options Pricing, Solidity, Risk Modeling, Excel",High,High,69.7,Stable
2023-01-31,Finance,Financial Analyst,Da Nang,104,15333.26,5.51,Fresher,36,"Blockchain, AML, Bloomberg Terminal",Low,Low,52.2,Stable
2023-01-31,Finance,Actuary,Ho Chi Minh City,92,21182.39,13.01,Fresher,16,"AML, Power BI, Python, SQL",High,Medium,60.3,Growing
2023-02-05,Finance,Actuary,Da Nang,89,6371.12,5.62,Fresher,39,"Python, SQL, Financial Modelling, Power BI",High,High,63.9,Growing
2023-02-07,Finance,Actuary,Jakarta,88,17757.16,6.68,Fresher,57,"Bloomberg Terminal, Tableau, Excel",High,Medium,67.9,Stable
2023-02-08,Finance,Quantitative Analyst,Singapore,86,18889.5,8.49,Fresher,64,"Options Pricing, FX Trading, Tableau, AML",High,Low,64.2,Stable
2023-02-08,Finance,RegTech Specialist,Hanoi,87,20084.34,14.15,Fresher,17,"CFA, Tableau, Financial Modelling, Solidity, AML, Power BI",High,Medium,40.3,Growing
2023-02-09,Finance,Credit Analyst,Bangkok,89,49452.42,15.54,Senior,40,"Options Pricing, Blockchain, Excel, Tableau, Financial Modelling, Solidity",Medium,Low,74.4,Stable
2023-02-09,Finance,Portfolio Manager,Da Nang,92,27371.57,5.54,Fresher,31,"Financial Modelling, Excel, Options Pricing, Power BI, Blockchain",Medium,High,41.6,Growing
2023-02-10,Finance,Blockchain Developer,Manila,86,23521.32,15.39,Junior,45,"Financial Modelling, Excel, Tableau",Medium,High,44.5,Growing
2023-02-11,Finance,Quantitative Analyst,Jakarta,99,48637.34,11.72,Senior,60,"Financial Modelling, Tableau, Solidity, Risk Modeling, Bloomberg Terminal",High,Medium,60.4,Stable
2023-02-11,Finance,Financial Analyst,Ho Chi Minh City,94,52744.48,15.03,Senior,56,"Machine Learning, Solidity, Risk Modeling",Low,Medium,44.6,Declining
2023-02-12,Finance,Investment Banker,Singapore,102,9037.44,12.29,Fresher,23,"Tableau, Solidity, Financial Modelling",High,High,68.6,Stable
2023-02-13,Finance,Risk Manager,Manila,100,15588.11,7.3,Fresher,57,"Financial Modelling, Risk Modeling, Basel III",High,High,71.3,Stable
2023-02-13,Finance,Credit Analyst,Manila,84,33575.54,12.71,Junior,54,"Options Pricing, Tableau, Excel, FX Trading, Power BI",Medium,Medium,68.0,Stable
2023-02-15,Finance,Chief Financial Officer,Bangkok,114,55443.33,5.69,Senior,40,"FX Trading, Bloomberg Terminal, Solidity, Power BI",High,Low,40.2,Stable
