date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2023-09-08,Education,Academic Researcher,Đà Nẵng,80,26410.19,7.45,Senior,33,"Data Analysis, Curriculum Development",Medium,High,37.3,Growing
2023-09-12,Education,Education Data Analyst,Đà Nẵng,80,10843.66,2.42,Fresher,38,"Instructional Design, Video Production",Low,High,69.7,Declining
2023-09-15,Education,Online Course Instructor,Bình Dương,84,6749.21,4.28,Fresher,86,"Video Production, Articulate 360, AI Tools, STEM Teaching",High,Medium,71.9,Declining
2023-09-15,Education,Education Data Analyst,Hải Phòng,93,12784.94,6.58,Junior,58,"STEM Teaching, AI Tools, Curriculum Development, Python",Low,High,36.9,Declining
2023-09-22,Education,E-Learning Developer,Hải Phòng,78,22948.62,2.88,Senior,35,"Research, Video Production, Instructional Design, Articulate 360, LMS Administration",Low,Medium,31.0,Stable
2023-09-22,Education,Corporate Trainer,Đà Nẵng,82,6449.39,4.81,Fresher,37,"AI Tools, Articulate 360, STEM Teaching",Low,Medium,45.5,Growing
2023-09-25,Education,Student Success Manager,Hải Phòng,100,10625.83,8.84,Junior,43,"AI Tools, Instructional Design",Low,Low,53.0,Growing
2023-09-28,Education,Academic Researcher,TP.HCM,67,12845.18,8.55,Junior,89,"STEM Teaching, Instructional Design, Learning Analytics, AI Tools",High,High,67.4,Declining
2023-09-28,Education,Education Data Analyst,TP.HCM,90,23520.35,7.71,Senior,47,"Articulate 360, LMS Administration, Gamification, Learning Analytics",Medium,Low,30.7,Stable
2023-09-28,Education,Corporate Trainer,Bình Dương,81,7038.43,5.28,Fresher,41,"Instructional Design, Gamification, Video Production",High,High,50.9,Growing
2023-09-29,Education,EdTech Developer,Bình Dương,90,21138.62,8.16,Senior,88,"AI Tools, Instructional Design, STEM Teaching, Python",Medium,Low,58.0,Declining
2023-10-03,Education,Corporate Trainer,Bình Dương,82,27240.06,4.11,Senior,46,"STEM Teaching, Learning Analytics",Medium,Low,41.7,Declining
2023-10-03,Education,Academic Researcher,Đà Nẵng,92,5744.04,3.15,Fresher,41,"Gamification, Instructional Design, Articulate 360, LMS Administration, SCORM",Low,Medium,47.2,Growing
2023-10-06,Education,Curriculum Designer,Hà Nội,68,21964.27,3.83,Senior,68,"STEM Teaching, Data Analysis, SCORM, LMS Administration, Python",High,High,71.5,Stable
2023-10-09,Education,Online Course Instructor,Cần Thơ,81,22261.76,5.82,Senior,38,"Learning Analytics, AI Tools",Low,High,55.6,Stable
2023-10-11,Education,STEM Teacher,Đà Nẵng,84,11754.81,2.08,Junior,32,"Research, Learning Analytics, AI Tools, Video Production, Gamification",Medium,High,39.6,Stable
2023-10-12,Education,Learning Experience Designer,Hải Phòng,79,21486.04,5.98,Senior,65,"Gamification, Articulate 360, Python, Research",Medium,High,45.7,Growing
2023-10-14,Education,Student Success Manager,Đà Nẵng,81,7344.34,8.71,Fresher,47,"AI Tools, Instructional Design, STEM Teaching, Research",Medium,Medium,65.6,Stable
2023-10-22,Education,Education Data Analyst,Cần Thơ,71,5430.33,4.7,Fresher,50,"SCORM, Articulate 360, Video Production, STEM Teaching",High,High,30.8,Stable
2023-10-27,Education,Student Success Manager,TP.HCM,87,22561.09,7.18,Senior,56,"Articulate 360, STEM Teaching",Low,Medium,59.2,Stable
2023-10-27,Education,Corporate Trainer,TP.HCM,91,10816.1,7.16,Junior,62,"SCORM, LMS Administration",Low,Low,62.0,Declining
2023-10-28,Education,Learning Experience Designer,Cần Thơ,79,6051.26,3.37,Fresher,77,"Articulate 360, AI Tools, Curriculum Development, Video Production",Medium,Medium,62.9,Stable
2023-10-30,Education,Learning Experience Designer,Cần Thơ,69,16380.06,8.12,Junior,89,"Instructional Design, Learning Analytics, Gamification, Articulate 360, LMS Administration",Medium,Low,30.1,Declining
2023-11-06,Education,School Principal,Cần Thơ,72,6505.82,6.22,Fresher,77,"STEM Teaching, Python, Learning Analytics",High,High,57.2,Declining
2023-11-08,Education,E-Learning Developer,Bình Dương,74,19998.1,5.01,Senior,59,"LMS Administration, STEM Teaching, SCORM, Gamification",Medium,Low,52.1,Growing
2023-11-08,Education,Academic Researcher,Cần Thơ,95,22928.42,5.93,Senior,46,"SCORM, Data Analysis, Curriculum Development",Low,High,60.5,Growing
2023-11-13,Education,Education Data Analyst,Hà Nội,81,23715.38,6.41,Senior,33,"AI Tools, STEM Teaching, Articulate 360, Data Analysis, Video Production",High,Medium,45.5,Stable
2023-11-16,Education,Student Success Manager,Hải Phòng,95,19925.47,3.78,Senior,38,"Curriculum Development, Python",High,Medium,70.3,Declining
2023-11-16,Education,Curriculum Designer,Hà Nội,91,18308.06,4.99,Senior,65,"Research, Instructional Design, LMS Administration, Gamification, Python",Medium,Low,32.6,Stable
2023-11-20,Education,Curriculum Designer,Hà Nội,84,9267.5,3.02,Junior,74,"Articulate 360, Data Analysis, STEM Teaching, AI Tools, SCORM",Low,Medium,69.4,Growing
2023-11-23,Education,Online Course Instructor,TP.HCM,84,14747.1,2.52,Junior,69,"SCORM, Gamification, Data Analysis",Low,High,48.3,Declining
2023-11-23,Education,STEM Teacher,Bình Dương,81,23740.18,7.35,Senior,85,"Video Production, Research, Instructional Design, Gamification, SCORM",Medium,Medium,31.1,Declining
2023-11-27,Education,School Principal,Hà Nội,101,13690.76,8.89,Junior,39,"Articulate 360, LMS Administration, Instructional Design, Video Production",Medium,Medium,52.6,Stable
2023-12-02,Education,Academic Researcher,TP.HCM,87,12960.31,8.62,Junior,40,"Curriculum Development, LMS Administration",Medium,Low,31.8,Growing
2023-12-04,Education,Education Data Analyst,Đồng Nai,79,8587.03,4.1,Fresher,53,"Gamification, Learning Analytics",Low,Low,59.6,Declining
2023-12-04,Education,Education Data Analyst,Đồng Nai,91,10529.92,7.96,Junior,67,"Video Production, AI Tools, Learning Analytics, Research, LMS Administration",High,Low,33.8,Declining
2023-12-08,Education,Learning Experience Designer,Đà Nẵng,77,22021.2,4.61,Senior,84,"Data Analysis, SCORM, Learning Analytics, Instructional Design, Articulate 360",Low,High,44.8,Growing
2023-12-10,Education,Student Success Manager,Đà Nẵng,82,6929.76,4.84,Fresher,53,"STEM Teaching, Data Analysis, SCORM, Articulate 360, Video Production",Low,High,42.5,Stable
2023-12-10,Education,Corporate Trainer,Hà Nội,93,11050.58,7.7,Junior,53,"Instructional Design, LMS Administration",Low,Low,32.8,Growing
2023-12-13,Education,STEM Teacher,Hải Phòng,72,23662.7,5.83,Senior,86,"Articulate 360, Instructional Design, Gamification, LMS Administration",Low,Low,40.3,Growing
2023-12-18,Education,Education Data Analyst,Đà Nẵng,91,24907.13,8.06,Senior,58,"STEM Teaching, Learning Analytics, AI Tools, Video Production, SCORM",High,High,47.8,Growing
2023-12-20,Education,Student Success Manager,Cần Thơ,82,10153.04,7.34,Fresher,51,"Articulate 360, Curriculum Development, Research",Low,High,71.0,Stable
2023-12-24,Education,Education Data Analyst,Hải Phòng,74,12207.94,6.83,Junior,66,"Data Analysis, Video Production, Research",Medium,Low,66.8,Declining
2023-12-24,Education,Online Course Instructor,Cần Thơ,89,14540.15,3.1,Junior,69,"LMS Administration, Gamification",Low,Low,66.4,Declining
2023-12-29,Education,EdTech Developer,Hải Phòng,76,22626.72,5.03,Senior,39,"Research, Gamification, Instructional Design, Learning Analytics, Curriculum Development",Medium,Low,44.6,Stable
2023-12-30,Education,Corporate Trainer,Đồng Nai,92,11289.22,2.37,Junior,41,"Video Production, Research",High,Medium,58.1,Growing
2023-12-31,Education,Learning Experience Designer,Đồng Nai,72,12801.7,8.16,Junior,61,"SCORM, AI Tools",Medium,Low,66.7,Growing
2023-12-31,Education,Academic Researcher,Đồng Nai,72,4854.02,7.47,Fresher,68,"Python, STEM Teaching",High,Medium,63.7,Growing
2024-01-04,Education,E-Learning Developer,Đà Nẵng,93,11169.73,5.75,Junior,58,"Curriculum Development, LMS Administration, Gamification, Instructional Design",Low,High,40.8,Stable
2024-01-05,Education,Student Success Manager,Hà Nội,75,24227.06,7.69,Senior,50,"STEM Teaching, Gamification, Learning Analytics, AI Tools",Medium,High,58.5,Stable
2024-01-07,Education,EdTech Developer,Hà Nội,92,25100.59,7.65,Senior,82,"Articulate 360, Learning Analytics",High,High,68.1,Stable
2024-01-16,Education,E-Learning Developer,Cần Thơ,90,24639.7,6.24,Senior,88,"Learning Analytics, STEM Teaching, LMS Administration, Instructional Design",Medium,Low,50.7,Stable
2024-01-20,Education,Curriculum Designer,Hải Phòng,87,19288.23,3.36,Senior,64,"Curriculum Development, AI Tools, Learning Analytics, LMS Administration, Python",High,High,74.7,Declining
2024-01-23,Education,E-Learning Developer,TP.HCM,89,13317.51,3.38,Junior,81,"Data Analysis, Research",High,High,53.2,Growing
2024-01-29,Education,Corporate Trainer,Hà Nội,91,12729.78,5.33,Junior,30,"Video Production, Gamification, Articulate 360, Learning Analytics, Research",High,Low,34.4,Declining
2024-01-30,Education,STEM Teacher,Cần Thơ,91,15317.77,5.61,Junior,32,"Articulate 360, Instructional Design, Research, SCORM",High,Low,71.7,Stable
2024-01-31,Education,E-Learning Developer,Đồng Nai,84,5683.38,8.99,Fresher,61,"Data Analysis, Gamification, Python",Medium,Medium,46.7,Declining
2024-01-31,Education,School Principal,Đà Nẵng,85,23085.38,8.89,Senior,75,"Research, Curriculum Development, Python, SCORM, Instructional Design",High,High,41.0,Stable
2024-02-07,Education,Learning Experience Designer,Đồng Nai,82,22313.74,6.5,Senior,72,"AI Tools, Data Analysis, Python, LMS Administration, Video Production",Medium,Medium,54.4,Stable
2024-02-13,Education,School Principal,Cần Thơ,90,8671.11,8.51,Fresher,75,"AI Tools, Data Analysis, Instructional Design, SCORM, Gamification",High,High,56.5,Stable
2024-02-13,Education,Online Course Instructor,Cần Thơ,93,15060.54,8.11,Junior,58,"AI Tools, Instructional Design, Articulate 360",Low,Medium,39.9,Growing
2024-02-16,Education,Curriculum Designer,Hà Nội,83,6518.07,5.24,Fresher,87,"STEM Teaching, Gamification, SCORM",High,Medium,52.5,Stable
2024-02-19,Education,Learning Experience Designer,Bình Dương,88,11663.4,4.55,Junior,80,"Gamification, STEM Teaching, Research",High,Medium,71.4,Stable
2024-02-21,Education,Academic Researcher,Đồng Nai,90,24100.18,4.54,Senior,59,"Articulate 360, Data Analysis",Low,Medium,55.0,Stable
2024-02-21,Education,Education Data Analyst,TP.HCM,93,24058.41,5.29,Senior,42,"Video Production, Research",Low,High,49.7,Stable
2024-02-22,Education,E-Learning Developer,Hải Phòng,71,22692.94,6.31,Senior,52,"LMS Administration, Instructional Design",Low,High,39.7,Stable
2024-02-23,Education,EdTech Developer,Đà Nẵng,91,20649.85,7.66,Senior,41,"SCORM, STEM Teaching, Learning Analytics",Low,Medium,41.3,Stable
2024-02-28,Education,Student Success Manager,Đồng Nai,98,10382.21,7.13,Junior,58,"Learning Analytics, AI Tools, SCORM, STEM Teaching, Research",Low,Medium,47.3,Growing
2024-03-02,Education,Learning Experience Designer,Cần Thơ,90,11441.26,8.23,Junior,65,"LMS Administration, Learning Analytics, Gamification, Video Production, Python",Medium,High,67.5,Stable
2024-03-02,Education,Student Success Manager,Hà Nội,80,24548.66,3.62,Senior,40,"Instructional Design, Curriculum Development, Python, Gamification",Medium,Medium,74.8,Growing
2024-03-07,Education,STEM Teacher,TP.HCM,92,12011.15,4.89,Junior,43,"Gamification, Articulate 360",Low,Low,45.1,Declining
2024-03-08,Education,Learning Experience Designer,Đồng Nai,85,5536.74,6.55,Fresher,31,"LMS Administration, AI Tools",High,Medium,37.1,Stable
2024-03-10,Education,Academic Researcher,TP.HCM,81,21425.01,8.44,Senior,78,"AI Tools, Python",Medium,High,69.9,Growing
2024-03-10,Education,Education Data Analyst,Hải Phòng,95,25328.33,7.36,Senior,83,"SCORM, Curriculum Development, Gamification, Instructional Design, AI Tools",High,Medium,51.8,Stable
2024-03-12,Education,Student Success Manager,Đà Nẵng,93,24386.22,8.3,Senior,74,"Video Production, Curriculum Development, Research, Learning Analytics",High,Medium,51.9,Growing
2024-03-12,Education,Academic Researcher,Đồng Nai,92,7963.56,7.87,Fresher,51,"Data Analysis, Curriculum Development, Video Production",Medium,Low,58.2,Growing
2024-03-13,Education,Academic Researcher,Đà Nẵng,90,12198.31,6.59,Junior,72,"Python, SCORM, STEM Teaching, Video Production, Research",Medium,High,63.5,Growing
2024-03-14,Education,Student Success Manager,Cần Thơ,85,25656.65,8.88,Senior,65,"Instructional Design, Video Production, Curriculum Development, AI Tools, SCORM",Medium,Low,36.4,Growing
2024-03-16,Education,STEM Teacher,Cần Thơ,88,16674.51,2.08,Junior,60,"SCORM, LMS Administration, Python, Research, STEM Teaching",Medium,Low,57.8,Stable
2024-03-16,Education,Online Course Instructor,Đồng Nai,87,3952.98,7.11,Fresher,75,"LMS Administration, STEM Teaching",Low,Low,71.7,Growing
2024-03-19,Education,School Principal,Hà Nội,82,21099.51,7.82,Senior,63,"Curriculum Development, Gamification, SCORM, Video Production, LMS Administration",Low,Low,34.4,Growing
2024-03-25,Education,Learning Experience Designer,Bình Dương,89,5313.43,4.72,Fresher,38,"Data Analysis, Python",Medium,Medium,36.1,Growing
2024-03-30,Education,Learning Experience Designer,Hà Nội,87,3258.27,5.39,Fresher,40,"Articulate 360, Python, Curriculum Development",Low,Medium,47.0,Declining
2024-04-01,Education,Academic Researcher,Bình Dương,90,24647.1,4.64,Senior,40,"Instructional Design, Gamification, Learning Analytics, Data Analysis, STEM Teaching",Low,High,74.5,Stable
2024-04-06,Education,Education Data Analyst,Cần Thơ,76,11882.47,5.83,Junior,73,"Gamification, Learning Analytics",Low,Low,68.0,Stable
2024-04-06,Education,E-Learning Developer,Đồng Nai,72,23182.74,4.63,Senior,34,"STEM Teaching, Curriculum Development",High,Medium,44.5,Growing
2024-04-08,Education,STEM Teacher,Cần Thơ,68,5827.67,7.87,Fresher,70,"STEM Teaching, Video Production, SCORM",Low,Medium,34.6,Growing
2024-04-08,Education,Academic Researcher,TP.HCM,72,24549.77,8.45,Senior,88,"Learning Analytics, Python, AI Tools, Articulate 360, STEM Teaching",Medium,Medium,63.1,Growing
2024-04-16,Education,Education Data Analyst,TP.HCM,90,13254.31,2.3,Junior,33,"Curriculum Development, STEM Teaching, Instructional Design",Medium,Low,61.2,Stable
2024-04-18,Education,STEM Teacher,Hải Phòng,103,5891.71,2.29,Fresher,66,"Articulate 360, Learning Analytics, Python, Video Production",Low,High,64.3,Stable
2024-04-18,Education,STEM Teacher,Đà Nẵng,85,9222.49,7.84,Fresher,42,"Learning Analytics, Video Production",Medium,Low,35.4,Growing
2024-04-19,Education,Academic Researcher,Cần Thơ,92,13185.18,7.03,Junior,88,"Python, Learning Analytics, Gamification, LMS Administration, Articulate 360",High,High,61.9,Growing
2024-04-21,Education,Education Data Analyst,Đồng Nai,83,7251.84,5.91,Fresher,46,"Instructional Design, Learning Analytics, LMS Administration",Low,Medium,52.1,Growing
2024-04-22,Education,Online Course Instructor,Cần Thơ,88,23186.56,8.43,Senior,37,"Video Production, Instructional Design, Articulate 360",High,High,73.6,Stable
2024-04-24,Education,Curriculum Designer,Đồng Nai,90,24240.39,2.48,Senior,63,"Data Analysis, STEM Teaching, Curriculum Development",Low,Medium,46.1,Growing
2024-04-29,Education,Student Success Manager,Đà Nẵng,88,25193.09,8.45,Senior,86,"Research, AI Tools, Instructional Design",Low,High,63.2,Stable
2024-05-01,Education,Online Course Instructor,TP.HCM,92,24996.69,6.55,Senior,77,"Learning Analytics, Articulate 360, SCORM, Data Analysis, Curriculum Development",Medium,Low,59.1,Growing
2024-05-03,Education,E-Learning Developer,Hà Nội,87,12754.98,2.07,Junior,78,"AI Tools, STEM Teaching, Video Production, Learning Analytics, Python",Medium,Low,53.9,Declining
2024-05-03,Education,School Principal,Đồng Nai,90,8230.31,7.32,Fresher,61,"Articulate 360, SCORM",Low,Medium,59.1,Growing
2024-05-05,Education,Education Data Analyst,Hà Nội,91,16113.5,3.93,Junior,42,"Learning Analytics, Python, Video Production",Low,High,59.5,Growing
2024-05-07,Education,EdTech Developer,Đà Nẵng,89,4625.34,6.79,Fresher,30,"Gamification, Articulate 360, Research",Medium,Low,36.7,Stable
2024-05-10,Education,Student Success Manager,Hải Phòng,91,20276.36,5.77,Senior,81,"Articulate 360, Video Production, STEM Teaching, AI Tools",Low,Medium,51.8,Growing
2024-05-16,Education,Corporate Trainer,Đồng Nai,88,11906.81,6.66,Fresher,72,"STEM Teaching, Video Production, LMS Administration",Medium,High,38.8,Growing
2024-05-16,Education,Academic Researcher,Đồng Nai,72,15938.05,7.06,Junior,45,"LMS Administration, Learning Analytics",High,Low,46.8,Stable
2024-05-23,Education,Academic Researcher,Đà Nẵng,79,13020.33,4.19,Junior,86,"AI Tools, Python",Medium,High,57.4,Stable
2024-05-25,Education,Student Success Manager,Cần Thơ,105,24471.87,5.33,Senior,79,"Gamification, Learning Analytics, Instructional Design, Python",Medium,High,54.5,Growing
