date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2023-03-16,Technology,Cloud Architect,Hanoi,126,25432.91,12.78,Junior,42,"Kubernetes, Go, Python, TensorFlow, Rust, Machine Learning, Azure",Medium,Medium,89.8,Stable
2023-03-17,Technology,Backend Developer,Bangkok,154,24712.92,6.68,Junior,93,"Redis, TensorFlow, Machine Learning, Docker, GraphQL",High,Medium,77.3,Declining
2023-03-19,Technology,Data Analyst,Jakarta,166,15314.75,17.09,Fresher,80,"Azure, AWS, React, GraphQL, Redis",High,High,58.7,Stable
2023-03-19,Technology,Software Engineer,Manila,142,24882.1,17.35,Junior,79,"CI/CD, Machine Learning, Rust, Python",High,Low,78.2,Stable
2023-03-20,Technology,Product Manager,Da Nang,160,58468.87,16.41,Senior,52,"Rust, Azure, Redis, CI/CD, TensorFlow, Spark",High,High,68.6,Stable
2023-03-21,Technology,Software Engineer,Hanoi,155,12961.15,11.33,Fresher,61,"Kubernetes, Machine Learning, Azure, SQL",Medium,Low,57.9,Growing
2023-03-22,Technology,Frontend Developer,Hanoi,161,45569.82,8.94,Senior,77,"Redis, Rust, Node.js",High,Low,74.9,Declining
2023-03-23,Technology,Security Engineer,Manila,151,21859.2,13.91,Junior,70,"Go, Redis, Python",High,Low,63.9,Growing
2023-03-25,Technology,Data Analyst,Hanoi,157,10442.51,11.99,Fresher,96,"TensorFlow, Azure, Python, TypeScript, React, Spark",High,Medium,77.5,Declining
2023-03-26,Technology,Product Manager,Hanoi,162,18437.37,19.04,Junior,63,"Spark, Node.js, SQL, Python",High,Medium,94.0,Growing
2023-03-27,Technology,Security Engineer,Bangkok,146,15533.2,6.24,Fresher,98,"JavaScript, Python, Kubernetes, Redis, Node.js",Medium,High,61.8,Stable
2023-03-27,Technology,QA Engineer,Manila,151,48193.53,16.35,Senior,66,"Node.js, Redis, Spark, GraphQL",High,Low,69.1,Stable
2023-03-29,Technology,QA Engineer,Manila,182,57260.73,17.99,Senior,95,"Node.js, Go, TensorFlow",High,Low,94.7,Growing
2023-03-29,Technology,Full Stack Developer,Hanoi,148,22552.36,12.94,Junior,86,"JavaScript, Node.js, React, SQL, Python, Kubernetes",High,Low,55.0,Growing
2023-03-31,Technology,ML Engineer,Hanoi,170,31948.34,8.31,Junior,76,"AWS, SQL, JavaScript",Medium,Medium,83.2,Growing
2023-04-01,Technology,Frontend Developer,Ho Chi Minh City,149,50987.98,5.37,Senior,77,"CI/CD, Redis, TensorFlow",Medium,Medium,73.5,Growing
2023-04-03,Technology,ML Engineer,Da Nang,156,23472.22,9.07,Junior,90,"GraphQL, Docker, Redis, JavaScript",Medium,Low,76.3,Growing
2023-04-05,Technology,Full Stack Developer,Da Nang,177,12216.64,11.63,Fresher,45,"Machine Learning, Rust, AWS, MongoDB, Docker, Azure, Python",High,High,85.3,Stable
2023-04-06,Technology,Backend Developer,Da Nang,130,47888.15,5.38,Senior,98,"Kubernetes, Docker, TypeScript, Azure",High,Low,80.8,Growing
2023-04-08,Technology,Backend Developer,Hanoi,156,49742.08,15.76,Senior,50,"MongoDB, Docker, JavaScript",High,Medium,65.8,Growing
2023-04-09,Technology,Cloud Architect,Hanoi,151,24895.48,13.06,Junior,86,"SQL, Python, Redis",Medium,High,67.8,Growing
2023-04-10,Technology,QA Engineer,Bangkok,154,40970.93,19.26,Senior,86,"Machine Learning, Go, SQL, Redis, TypeScript",Low,High,72.7,Stable
2023-04-10,Technology,Security Engineer,Manila,161,26931.63,11.13,Junior,84,"Machine Learning, Node.js, Spark, React, Redis, AWS, SQL",Medium,High,64.4,Growing
2023-04-10,Technology,Cloud Architect,Manila,153,18737.62,19.93,Junior,46,"Machine Learning, TensorFlow, Azure, Go, TypeScript",High,Medium,88.2,Growing
2023-04-11,Technology,Cloud Architect,Manila,164,23859.78,9.08,Junior,86,"GraphQL, Node.js, Kubernetes, SQL, React, Python, Spark",High,Low,59.1,Growing
2023-04-14,Technology,Cloud Architect,Singapore,148,9427.39,11.39,Fresher,89,"Rust, TensorFlow, Spark",High,Medium,89.2,Growing
2023-04-14,Technology,Full Stack Developer,Jakarta,165,47116.81,13.26,Senior,89,"MongoDB, Redis, React, Spark, Node.js, Rust",High,High,90.6,Growing
2023-04-17,Technology,Full Stack Developer,Hanoi,155,23111.4,7.2,Junior,40,"Rust, React, TensorFlow, Go",High,Low,69.5,Growing
2023-04-17,Technology,Frontend Developer,Hanoi,152,43671.55,12.97,Senior,67,"AWS, Machine Learning, Rust",High,Medium,59.5,Growing
2023-04-18,Technology,Security Engineer,Jakarta,167,9738.9,10.65,Fresher,49,"SQL, Redis, Azure, Machine Learning, GraphQL, AWS",High,Low,97.4,Growing
2023-04-19,Technology,Backend Developer,Manila,149,16811.11,7.61,Fresher,94,"JavaScript, Rust, Machine Learning, Azure",Medium,High,57.5,Growing
2023-04-19,Technology,ML Engineer,Jakarta,156,5987.09,19.14,Fresher,65,"TypeScript, Machine Learning, SQL",Medium,Medium,68.7,Stable
2023-04-21,Technology,Data Analyst,Singapore,169,16179.8,13.47,Junior,89,"MongoDB, AWS, Node.js, Python",High,Low,97.2,Growing
2023-04-21,Technology,Product Manager,Ho Chi Minh City,147,7970.81,15.73,Fresher,98,"CI/CD, Node.js, Spark",High,High,86.8,Growing
2023-04-26,Technology,Frontend Developer,Manila,161,11624.39,9.12,Fresher,100,"CI/CD, Spark, SQL, Rust, Azure, MongoDB, Kubernetes",High,High,93.1,Stable
2023-04-27,Technology,Security Engineer,Bangkok,176,12789.62,15.17,Fresher,77,"TypeScript, GraphQL, Kubernetes, React, Machine Learning, TensorFlow, Redis",High,Medium,90.0,Stable
2023-04-27,Technology,DevOps Engineer,Jakarta,167,20359.39,14.84,Fresher,56,"Python, React, AWS, Rust, GraphQL, Redis",Medium,High,56.5,Growing
2023-04-29,Technology,Frontend Developer,Jakarta,143,41219.97,13.19,Senior,77,"Docker, React, AWS, Redis",Medium,High,78.4,Declining
2023-04-29,Technology,Full Stack Developer,Manila,163,49068.74,9.43,Senior,82,"MongoDB, SQL, JavaScript",High,Medium,94.3,Growing
2023-04-30,Technology,Product Manager,Da Nang,159,47963.16,17.86,Senior,67,"TensorFlow, Go, CI/CD, Azure, Node.js, Redis, React",Medium,Low,74.9,Growing
2023-04-30,Technology,ML Engineer,Singapore,140,13326.08,18.95,Fresher,71,"Redis, MongoDB, TensorFlow, GraphQL",Medium,Medium,76.6,Growing
2023-05-01,Technology,ML Engineer,Ho Chi Minh City,151,54529.17,18.61,Senior,84,"SQL, Machine Learning, React",High,Low,89.5,Stable
2023-05-01,Technology,Product Manager,Da Nang,154,52454.79,16.45,Senior,62,"Azure, TypeScript, SQL, Python",Medium,Low,95.0,Growing
2023-05-01,Technology,Security Engineer,Ho Chi Minh City,175,12404.95,11.91,Fresher,78,"AWS, Azure, SQL",High,Medium,58.5,Growing
2023-05-02,Technology,Security Engineer,Hanoi,144,43825.0,15.12,Senior,47,"CI/CD, AWS, MongoDB, JavaScript, TensorFlow",High,Medium,84.4,Stable
2023-05-03,Technology,Data Analyst,Bangkok,157,23001.84,9.86,Junior,67,"Machine Learning, Go, Docker",Medium,Medium,59.5,Growing
2023-05-05,Technology,ML Engineer,Ho Chi Minh City,141,28748.22,10.29,Junior,83,"AWS, Redis, Machine Learning, SQL, GraphQL",Low,Low,86.0,Growing
2023-05-08,Technology,DevOps Engineer,Singapore,168,45062.15,18.04,Senior,65,"Kubernetes, MongoDB, Redis, AWS, React, JavaScript, Node.js",High,Low,56.6,Declining
2023-05-09,Technology,Frontend Developer,Bangkok,179,30423.47,18.87,Junior,91,"React, Machine Learning, Node.js, Azure, AWS, Rust, Spark",High,Low,95.9,Growing
2023-05-09,Technology,Full Stack Developer,Jakarta,169,22670.41,13.59,Junior,61,"CI/CD, TypeScript, Node.js",High,Low,61.2,Stable
2023-05-10,Technology,Frontend Developer,Hanoi,147,53399.29,11.04,Senior,77,"TypeScript, Node.js, Redis, Azure, AWS, GraphQL",Low,High,88.0,Growing
2023-05-12,Technology,Software Engineer,Manila,157,17983.21,15.95,Fresher,78,"Docker, SQL, Python, Machine Learning",Low,High,78.8,Declining
2023-05-13,Technology,QA Engineer,Singapore,159,53729.31,8.66,Senior,57,"Redis, React, Go, Machine Learning",Low,Medium,91.3,Growing
2023-05-16,Technology,Full Stack Developer,Manila,149,10050.92,11.73,Fresher,53,"GraphQL, Redis, TensorFlow, Docker, SQL",Medium,High,55.7,Growing
2023-05-18,Technology,Data Scientist,Ho Chi Minh City,166,6768.13,9.96,Fresher,94,"CI/CD, Docker, Spark",High,High,95.0,Declining
2023-05-18,Technology,Frontend Developer,Bangkok,154,16555.66,12.35,Fresher,100,"Machine Learning, Docker, Rust, TypeScript, Redis, SQL",Medium,Low,82.2,Growing
2023-05-19,Technology,QA Engineer,Da Nang,145,16169.85,14.87,Fresher,66,"TensorFlow, React, Docker, Spark, Kubernetes",High,Low,73.0,Declining
2023-05-19,Technology,Full Stack Developer,Singapore,155,21807.23,7.79,Junior,99,"Machine Learning, React, Docker, Azure, GraphQL",Low,Medium,69.3,Stable
2023-05-19,Technology,Backend Developer,Hanoi,144,24126.39,9.11,Junior,89,"SQL, AWS, Python, Go, React, Kubernetes",High,Medium,56.4,Growing
2023-05-20,Technology,Full Stack Developer,Bangkok,167,47639.61,18.57,Senior,53,"Kubernetes, Rust, React",High,Medium,62.9,Growing
2023-05-25,Technology,ML Engineer,Manila,166,19835.71,12.88,Fresher,99,"JavaScript, Go, SQL",Medium,Low,83.1,Stable
2023-05-26,Technology,QA Engineer,Manila,171,26133.61,18.94,Junior,90,"TensorFlow, TypeScript, Node.js",Low,Medium,59.1,Growing
2023-05-29,Technology,Software Engineer,Singapore,160,6084.61,11.17,Fresher,46,"TypeScript, Redis, Docker, JavaScript, React",High,High,89.1,Growing
2023-05-29,Technology,QA Engineer,Ho Chi Minh City,178,14847.25,7.25,Fresher,54,"Redis, Azure, Kubernetes",Medium,Low,63.7,Stable
2023-06-01,Technology,Cloud Architect,Bangkok,165,23513.0,12.97,Junior,98,"Azure, Rust, TensorFlow, SQL",High,Low,75.5,Growing
2023-06-02,Technology,Backend Developer,Da Nang,152,22678.23,10.27,Fresher,48,"Azure, Spark, MongoDB, Python, Go, JavaScript, SQL",Medium,Medium,93.1,Growing
2023-06-02,Technology,Cloud Architect,Hanoi,174,40511.14,7.3,Senior,90,"MongoDB, Kubernetes, Machine Learning",High,Low,80.8,Growing
2023-06-04,Technology,ML Engineer,Jakarta,150,27545.61,19.24,Junior,82,"Docker, SQL, React, GraphQL, TypeScript, Go, Node.js",High,Medium,72.3,Declining
2023-06-07,Technology,Full Stack Developer,Singapore,154,23543.94,10.88,Junior,96,"Rust, SQL, CI/CD",High,Low,63.6,Growing
2023-06-09,Technology,DevOps Engineer,Singapore,145,18816.52,7.2,Junior,60,"Redis, JavaScript, Go, Rust, TypeScript, Spark, Kubernetes",Medium,Medium,97.2,Growing
2023-06-10,Technology,Cloud Architect,Hanoi,155,22863.4,7.05,Fresher,100,"CI/CD, Go, Python, Machine Learning",Low,Medium,79.7,Growing
2023-06-11,Technology,Cloud Architect,Hanoi,164,17202.05,14.83,Fresher,88,"React, CI/CD, Spark, Node.js, AWS",High,Medium,64.0,Growing
2023-06-11,Technology,Data Scientist,Ho Chi Minh City,170,9424.25,17.45,Fresher,89,"MongoDB, Python, TypeScript, Kubernetes, TensorFlow, CI/CD, Rust",Medium,Medium,78.5,Stable
2023-06-12,Technology,QA Engineer,Da Nang,165,22426.31,14.95,Junior,71,"TypeScript, Rust, Redis",High,Low,91.0,Growing
2023-06-13,Technology,ML Engineer,Ho Chi Minh City,153,48826.16,10.07,Senior,86,"CI/CD, Rust, Redis",Medium,Low,90.1,Growing
2023-06-13,Technology,Data Analyst,Singapore,160,11017.92,18.79,Fresher,53,"Azure, MongoDB, Machine Learning, JavaScript, Spark, React",Medium,Low,92.6,Growing
2023-06-14,Technology,Security Engineer,Bangkok,152,42752.59,6.97,Senior,49,"CI/CD, Docker, MongoDB",High,High,63.5,Growing
2023-06-16,Technology,QA Engineer,Hanoi,147,38741.03,16.31,Senior,40,"React, Machine Learning, Node.js, GraphQL, JavaScript",Medium,Low,90.3,Stable
2023-06-17,Technology,Data Scientist,Jakarta,160,10760.67,6.95,Fresher,78,"CI/CD, React, Spark, MongoDB, JavaScript, Python, Machine Learning",Medium,High,76.6,Stable
2023-06-18,Technology,QA Engineer,Manila,162,21978.08,6.08,Junior,41,"GraphQL, Rust, Machine Learning",High,Medium,91.2,Declining
2023-06-20,Technology,Backend Developer,Ho Chi Minh City,171,50182.17,9.61,Senior,94,"MongoDB, Azure, CI/CD",Low,Medium,74.2,Stable
2023-06-22,Technology,QA Engineer,Hanoi,150,24166.27,9.97,Junior,55,"React, TensorFlow, MongoDB, Rust, GraphQL, Go, Machine Learning",Medium,Medium,74.5,Growing
2023-06-22,Technology,Full Stack Developer,Jakarta,149,57780.42,5.78,Senior,42,"React, CI/CD, MongoDB, JavaScript, Redis, Spark, Azure",High,High,75.5,Growing
2023-06-24,Technology,Backend Developer,Hanoi,168,50145.36,16.44,Senior,54,"JavaScript, Python, Kubernetes, SQL, React, Rust",Medium,Low,57.5,Growing
2023-06-25,Technology,ML Engineer,Manila,163,45972.71,12.59,Senior,65,"Kubernetes, MongoDB, CI/CD, Go, Redis, Rust",High,Medium,59.3,Growing
2023-06-30,Technology,Cloud Architect,Bangkok,175,28561.55,14.3,Junior,66,"AWS, MongoDB, Docker, GraphQL",Medium,Medium,82.5,Stable
2023-06-30,Technology,Product Manager,Da Nang,171,32394.42,19.69,Junior,83,"GraphQL, Kubernetes, AWS, Azure, Spark",Medium,High,71.2,Declining
2023-07-01,Technology,Frontend Developer,Singapore,166,39117.49,17.25,Senior,77,"GraphQL, Python, TensorFlow",Medium,Medium,85.8,Stable
2023-07-03,Technology,ML Engineer,Ho Chi Minh City,167,48041.2,7.1,Senior,53,"Azure, Redis, SQL, React, Machine Learning, GraphQL",Medium,Medium,75.5,Growing
2023-07-03,Technology,Security Engineer,Bangkok,156,9539.78,8.53,Fresher,76,"Node.js, SQL, Machine Learning, Python",High,Low,69.0,Growing
2023-07-05,Technology,Product Manager,Da Nang,164,14650.98,7.17,Fresher,48,"TypeScript, AWS, Go, SQL, Spark",Medium,Medium,59.4,Growing
2023-07-06,Technology,QA Engineer,Singapore,137,22656.89,8.55,Junior,92,"Azure, TensorFlow, AWS, TypeScript, Node.js, Redis, React",High,Medium,65.7,Stable
2023-07-07,Technology,Product Manager,Hanoi,170,50385.69,11.02,Senior,82,"Node.js, Rust, Spark, Docker, TypeScript",High,Medium,93.5,Stable
2023-07-10,Technology,Software Engineer,Bangkok,172,57367.36,13.43,Senior,42,"JavaScript, Python, Machine Learning",Medium,Medium,86.0,Growing
2023-07-10,Technology,Cloud Architect,Hanoi,160,27194.91,7.36,Junior,52,"Go, GraphQL, CI/CD, JavaScript, React, Node.js, Azure",Medium,Low,61.4,Stable
2023-07-11,Technology,Backend Developer,Hanoi,190,23878.72,11.49,Junior,88,"SQL, Go, JavaScript, TensorFlow",Medium,High,56.5,Growing
2023-07-11,Technology,Backend Developer,Ho Chi Minh City,166,26116.68,17.75,Junior,40,"Spark, Redis, React",High,Medium,81.4,Growing
2023-07-11,Technology,Cloud Architect,Hanoi,157,46627.75,14.33,Senior,62,"Kubernetes, TensorFlow, MongoDB, Go",Medium,High,81.2,Stable
2023-07-13,Technology,Security Engineer,Ho Chi Minh City,162,25944.57,16.0,Junior,59,"Python, MongoDB, Node.js, React, Spark",Low,Medium,56.4,Growing
2023-07-15,Technology,Frontend Developer,Singapore,194,50294.34,15.72,Senior,84,"JavaScript, Docker, CI/CD",High,Low,80.8,Growing
2023-07-15,Technology,DevOps Engineer,Bangkok,177,49566.83,11.2,Senior,74,"Docker, TensorFlow, Redis, CI/CD",Medium,Low,74.3,Growing
2023-07-15,Technology,Data Analyst,Manila,185,31506.25,19.62,Junior,75,"JavaScript, Docker, Node.js, Spark",High,Low,72.9,Stable
2023-07-16,Technology,Software Engineer,Jakarta,149,8097.12,16.21,Fresher,65,"TypeScript, React, Azure, Node.js, JavaScript, TensorFlow, Kubernetes",Medium,Low,60.6,Growing
2023-07-17,Technology,ML Engineer,Hanoi,155,19659.09,5.76,Junior,63,"Machine Learning, TypeScript, SQL",High,Medium,97.2,Growing
2023-07-18,Technology,Software Engineer,Jakarta,173,25855.77,13.88,Junior,50,"Spark, Node.js, Docker, MongoDB, TypeScript",High,Low,87.5,Growing
2023-07-20,Technology,Security Engineer,Manila,176,18144.74,12.24,Fresher,76,"Spark, Docker, TypeScript, Node.js, Go, JavaScript, Redis",Medium,Medium,91.0,Growing
2023-07-22,Technology,Data Scientist,Bangkok,168,15158.31,18.94,Fresher,49,"SQL, Azure, Go, CI/CD, Python, Rust",High,Medium,60.0,Growing
2023-07-24,Technology,Security Engineer,Jakarta,153,42688.23,19.31,Senior,68,"Kubernetes, Node.js, JavaScript",Medium,Low,67.2,Growing
2023-07-25,Technology,Frontend Developer,Hanoi,178,28631.75,12.96,Junior,66,"Go, Kubernetes, Docker",High,Low,97.0,Growing
2023-07-25,Technology,Security Engineer,Da Nang,161,11369.05,7.84,Fresher,93,"AWS, JavaScript, TensorFlow",Medium,Low,60.6,Declining
2023-07-26,Technology,Cloud Architect,Da Nang,161,51415.06,6.64,Senior,56,"Node.js, TensorFlow, TypeScript, Spark, CI/CD, Docker, GraphQL",High,Medium,84.0,Growing
2023-07-27,Technology,Product Manager,Da Nang,180,11036.57,7.12,Fresher,61,"Redis, Azure, MongoDB",High,High,61.6,Growing
2023-07-29,Technology,Data Analyst,Bangkok,177,53888.49,8.38,Senior,58,"React, GraphQL, TypeScript, TensorFlow, Node.js",High,High,89.1,Growing
2023-07-30,Technology,Backend Developer,Ho Chi Minh City,162,53566.85,6.97,Senior,46,"Spark, AWS, MongoDB, JavaScript, TensorFlow, Azure, React",High,Low,62.0,Growing
2023-08-03,Technology,Frontend Developer,Singapore,173,55156.96,19.64,Senior,57,"Python, TensorFlow, AWS, Spark",High,High,91.2,Growing
2023-08-04,Technology,Frontend Developer,Ho Chi Minh City,157,45616.08,11.56,Senior,81,"Rust, CI/CD, Node.js, Azure, TypeScript, React",High,Medium,90.8,Stable
2023-08-04,Technology,Software Engineer,Manila,174,19306.91,7.15,Fresher,73,"CI/CD, GraphQL, React, AWS, Go, Redis",Medium,High,67.4,Stable
2023-08-05,Technology,Cloud Architect,Manila,167,12813.32,15.35,Fresher,48,"SQL, Azure, TensorFlow, Rust",High,Medium,62.0,Growing
2023-08-07,Technology,Data Scientist,Jakarta,145,20971.44,5.91,Fresher,77,"Redis, Kubernetes, MongoDB",High,Low,78.6,Stable
2023-08-08,Technology,Cloud Architect,Ho Chi Minh City,178,42900.05,13.87,Senior,78,"SQL, TensorFlow, JavaScript",Medium,Low,69.6,Stable
2023-08-08,Technology,QA Engineer,Ho Chi Minh City,148,47842.96,11.93,Senior,90,"Machine Learning, Kubernetes, React, Redis, TensorFlow, MongoDB",Medium,Medium,61.9,Stable
2023-08-08,Technology,Cloud Architect,Hanoi,165,13932.21,13.3,Fresher,55,"React, TensorFlow, Python, SQL, MongoDB, CI/CD",Medium,Medium,66.6,Declining
2023-08-09,Technology,Software Engineer,Bangkok,183,29001.1,16.88,Junior,49,"Go, SQL, Spark",Medium,Medium,74.4,Stable
2023-08-10,Technology,Data Analyst,Hanoi,170,24219.36,19.23,Junior,51,"TensorFlow, AWS, React, GraphQL, TypeScript, Docker, Go",Low,Medium,70.0,Growing
2023-08-11,Technology,Full Stack Developer,Hanoi,166,39582.99,5.08,Senior,54,"Python, JavaScript, Spark, AWS, Redis, GraphQL, Docker",Medium,Low,88.8,Declining
2023-08-13,Technology,Data Analyst,Bangkok,178,12708.8,12.03,Junior,89,"AWS, SQL, Node.js, Spark, Kubernetes",Medium,Low,61.6,Declining
2023-08-14,Technology,Security Engineer,Hanoi,161,57523.31,17.73,Senior,49,"Spark, SQL, TypeScript, AWS",Medium,Medium,83.1,Stable
2023-08-15,Technology,Full Stack Developer,Hanoi,183,12924.3,7.92,Fresher,42,"SQL, TypeScript, AWS, React",Medium,Medium,75.1,Stable
2023-08-15,Technology,Security Engineer,Ho Chi Minh City,165,45398.36,15.83,Senior,50,"TypeScript, JavaScript, SQL, Python, Docker, Node.js",High,Low,62.3,Growing
2023-08-19,Technology,Full Stack Developer,Manila,149,52104.1,18.86,Senior,82,"AWS, Go, SQL, Redis, TensorFlow, Rust, MongoDB",High,Low,90.3,Growing
2023-08-19,Technology,Frontend Developer,Ho Chi Minh City,169,51395.55,16.76,Senior,42,"MongoDB, TensorFlow, Docker, CI/CD, Go",High,Low,73.9,Growing
2023-08-20,Technology,DevOps Engineer,Da Nang,171,12959.31,10.18,Fresher,91,"TypeScript, Rust, Kubernetes, Spark, Go",Medium,Medium,78.0,Growing
2023-08-20,Technology,ML Engineer,Singapore,168,45900.52,5.32,Senior,48,"SQL, Go, JavaScript",High,Low,90.5,Growing
2023-08-20,Technology,Data Analyst,Hanoi,154,49814.12,13.76,Senior,56,"AWS, JavaScript, React, CI/CD, Node.js",Medium,Medium,86.6,Declining
2023-08-21,Technology,Security Engineer,Da Nang,150,13378.51,16.74,Fresher,64,"Machine Learning, Go, MongoDB",Medium,Low,81.4,Growing
2023-08-21,Technology,QA Engineer,Singapore,181,13024.33,5.6,Fresher,89,"Rust, Docker, Go, CI/CD",High,Low,56.2,Stable
2023-08-22,Technology,DevOps Engineer,Manila,155,37670.21,12.31,Junior,45,"TypeScript, Docker, Redis, Rust, GraphQL, TensorFlow",High,Medium,62.9,Growing
2023-08-22,Technology,Cloud Architect,Jakarta,165,16044.19,9.06,Fresher,55,"JavaScript, GraphQL, Node.js",Medium,Low,93.4,Growing
2023-08-23,Technology,Product Manager,Jakarta,158,24072.23,5.41,Junior,98,"Spark, Docker, Node.js, React",Medium,Medium,96.2,Stable
2023-08-24,Technology,DevOps Engineer,Da Nang,162,14652.5,13.24,Fresher,89,"Python, Azure, Node.js, Redis",High,High,73.6,Growing
2023-08-25,Technology,Frontend Developer,Bangkok,165,48189.75,6.74,Senior,94,"Node.js, SQL, Rust, Machine Learning, GraphQL, TensorFlow",High,Medium,56.7,Growing
2023-08-26,Technology,Product Manager,Da Nang,158,9370.71,7.98,Fresher,83,"TensorFlow, MongoDB, Python, Redis",High,Low,85.8,Growing
2023-08-29,Technology,Cloud Architect,Bangkok,171,29758.2,10.66,Junior,90,"MongoDB, AWS, Docker, TypeScript, Go",High,Medium,55.5,Growing
2023-08-29,Technology,Frontend Developer,Bangkok,152,19561.81,11.6,Fresher,44,"CI/CD, Spark, JavaScript, Redis, Docker",High,Low,78.8,Stable
2023-08-30,Technology,QA Engineer,Da Nang,168,49218.23,10.1,Senior,75,"CI/CD, Docker, SQL",High,Low,65.7,Growing
2023-09-01,Technology,Product Manager,Hanoi,172,18638.77,18.99,Fresher,63,"Node.js, Rust, Machine Learning, Go, Azure",High,Medium,71.8,Declining
2023-09-02,Technology,Data Scientist,Da Nang,177,43215.21,16.09,Senior,75,"TensorFlow, Node.js, Redis, TypeScript, Spark, CI/CD",Medium,Medium,89.4,Growing
2023-09-03,Technology,Frontend Developer,Manila,142,28333.39,19.89,Junior,90,"Machine Learning, Redis, React, Rust, CI/CD",High,Low,93.3,Stable
2023-09-04,Technology,Frontend Developer,Jakarta,161,50489.72,13.79,Senior,64,"SQL, Machine Learning, Rust",High,Medium,72.6,Growing
2023-09-06,Technology,Software Engineer,Manila,185,21943.3,18.29,Junior,48,"GraphQL, Python, MongoDB",High,Medium,64.7,Stable
2023-09-08,Technology,Cloud Architect,Ho Chi Minh City,195,13906.09,19.39,Fresher,47,"Kubernetes, Python, AWS, SQL",High,Medium,87.7,Growing
2023-09-09,Technology,Product Manager,Da Nang,169,9623.64,5.76,Fresher,60,"TypeScript, TensorFlow, SQL",Medium,Medium,59.8,Growing
2023-09-12,Technology,Data Scientist,Ho Chi Minh City,180,44572.96,17.31,Senior,68,"Machine Learning, GraphQL, Redis, Go",High,Medium,65.4,Growing
2023-09-12,Technology,Security Engineer,Singapore,169,13801.18,10.0,Fresher,100,"Go, CI/CD, TypeScript, Node.js, Azure",Medium,Low,73.5,Growing
2023-09-13,Technology,Data Analyst,Manila,179,54819.47,7.2,Senior,87,"Python, Azure, Redis",High,Low,87.2,Growing
2023-09-16,Technology,Full Stack Developer,Singapore,160,8497.38,18.9,Fresher,99,"Redis, SQL, JavaScript, Docker, TensorFlow, AWS",Medium,Low,66.1,Stable
2023-09-17,Technology,Frontend Developer,Da Nang,171,19765.04,18.87,Fresher,98,"Rust, Machine Learning, TensorFlow, JavaScript, Spark",High,Medium,90.4,Growing
2023-09-19,Technology,Full Stack Developer,Manila,187,21151.09,16.97,Junior,43,"Redis, Kubernetes, TensorFlow, GraphQL",High,Low,59.3,Growing
2023-09-20,Technology,Product Manager,Singapore,182,24633.67,5.8,Junior,43,"Python, GraphQL, JavaScript, React",Medium,Low,95.4,Growing
2023-09-20,Technology,Data Analyst,Manila,168,19109.97,15.08,Fresher,83,"TensorFlow, Machine Learning, React, Python, JavaScript, Node.js",Medium,Medium,70.2,Growing
2023-09-20,Technology,Frontend Developer,Singapore,170,24687.93,14.94,Junior,81,"React, Spark, Redis, TypeScript, Python",High,Low,60.1,Stable
2023-09-21,Technology,DevOps Engineer,Manila,188,29594.54,14.39,Junior,77,"Rust, SQL, MongoDB, Node.js",Medium,Low,63.7,Stable
2023-09-21,Technology,ML Engineer,Jakarta,161,43918.35,13.31,Senior,72,"CI/CD, Docker, MongoDB, Node.js",High,Medium,55.9,Growing
2023-09-24,Technology,Backend Developer,Manila,171,47874.69,17.9,Senior,77,"Spark, Go, TensorFlow, Machine Learning",Medium,Low,95.1,Stable
2023-09-26,Technology,Product Manager,Bangkok,182,17560.17,18.23,Junior,54,"Kubernetes, Azure, JavaScript, Spark, Redis, Rust",Medium,High,89.3,Declining
2023-09-30,Technology,Product Manager,Hanoi,172,52728.13,17.29,Senior,53,"Go, MongoDB, TensorFlow, Azure, TypeScript, Spark, Rust",Medium,Low,76.4,Growing
2023-10-01,Technology,ML Engineer,Bangkok,174,24038.69,11.56,Junior,76,"Redis, GraphQL, MongoDB, Docker, CI/CD, SQL",Medium,Low,87.5,Growing
2023-10-03,Technology,Full Stack Developer,Manila,191,25585.16,6.61,Junior,88,"Machine Learning, TypeScript, React, Python",Medium,Low,60.0,Growing
2023-10-03,Technology,Security Engineer,Jakarta,182,44673.89,16.74,Senior,99,"Machine Learning, React, AWS, Node.js",High,High,89.2,Growing
2023-10-03,Technology,Security Engineer,Da Nang,161,47830.29,18.65,Senior,71,"MongoDB, Go, TypeScript, TensorFlow, Azure, React, Redis",High,High,67.7,Growing
2023-10-04,Technology,ML Engineer,Bangkok,192,16629.2,15.66,Fresher,93,"Python, JavaScript, Go, TensorFlow",High,Medium,85.7,Stable
2023-10-06,Technology,Frontend Developer,Bangkok,154,23377.22,6.15,Junior,45,"Docker, AWS, Redis",High,Medium,81.0,Stable
2023-10-13,Technology,Product Manager,Ho Chi Minh City,183,19757.96,18.04,Fresher,58,"JavaScript, SQL, Rust, AWS, MongoDB",High,Low,94.0,Stable
2023-10-14,Technology,Full Stack Developer,Manila,162,9989.61,19.19,Fresher,80,"CI/CD, Python, Azure, Kubernetes, React",High,Medium,71.3,Stable
2023-10-14,Technology,Software Engineer,Da Nang,170,45596.46,11.26,Senior,40,"SQL, React, Kubernetes, AWS, Redis, GraphQL",High,High,60.1,Growing
