date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2023-05-13,Retail & E-Commerce,E-Commerce Manager,TP.HCM,131,29108.18,8.18,Senior,22,"Python, Tableau, SQL, Shopify",High,Medium,55.1,Growing
2023-05-14,Retail & E-Commerce,Category Manager,Bình Dương,141,31179.04,11.77,Senior,63,"Shopify, Google Analytics",Medium,Medium,77.9,Declining
2023-05-15,Retail & E-Commerce,UX Designer,Bình Dương,137,17738.42,12.16,Junior,25,"Shopify, Facebook Ads, A/B Testing",Low,High,75.0,Stable
2023-05-15,Retail & E-Commerce,E-Commerce Manager,Bình Dương,139,11517.75,10.67,Fresher,60,"Google Analytics, A/B Testing, Inventory Management, SEM, SQL, Facebook Ads",High,Medium,66.6,Growing
2023-05-15,Retail & E-Commerce,E-Commerce Manager,Cần Thơ,131,29017.49,10.22,Senior,46,"CRM, Email Marketing",High,Medium,41.4,Declining
2023-05-16,Retail & E-Commerce,Data Analyst - Retail,Bình Dương,134,29008.67,10.54,Senior,58,"Tableau, CRM, Inventory Management",High,Medium,55.5,Stable
2023-05-19,Retail & E-Commerce,CRM Specialist,Hà Nội,144,32694.86,12.77,Senior,48,"Excel, A/B Testing, Python, CRM, SEM, Supply Chain",High,Low,64.0,Stable
2023-05-22,Retail & E-Commerce,Growth Hacker,Đà Nẵng,134,30722.73,10.74,Senior,20,"Shopify, Supply Chain, Email Marketing, Inventory Management, Excel",Medium,Medium,40.0,Growing
2023-05-23,Retail & E-Commerce,Merchandising Analyst,Hà Nội,142,31457.95,7.01,Senior,41,"SEM, Tableau, Facebook Ads, Excel",Medium,High,40.2,Growing
2023-05-24,Retail & E-Commerce,Merchandising Analyst,Đà Nẵng,128,16101.35,4.33,Junior,67,"Excel, CRM, Shopify",High,Low,42.2,Declining
2023-05-28,Retail & E-Commerce,Merchandising Analyst,Đà Nẵng,140,16109.67,10.82,Junior,49,"Inventory Management, SEM, Facebook Ads, Shopify",Low,High,50.9,Growing
2023-05-28,Retail & E-Commerce,Category Manager,Cần Thơ,158,8530.81,10.52,Fresher,61,"Google Analytics, Inventory Management, Customer Journey, Excel",High,Low,60.3,Growing
2023-05-29,Retail & E-Commerce,Category Manager,Đồng Nai,149,27594.12,5.3,Senior,26,"Supply Chain, Customer Journey, Excel, Facebook Ads, CRM, Python",High,High,61.3,Growing
2023-06-02,Retail & E-Commerce,Performance Marketing Manager,Hà Nội,145,7703.59,9.98,Fresher,26,"Google Analytics, SEM",High,Medium,54.9,Growing
2023-06-05,Retail & E-Commerce,Data Analyst - Retail,Bình Dương,141,26247.26,7.89,Senior,67,"SEO, Google Analytics, Tableau",Low,High,47.0,Growing
2023-06-05,Retail & E-Commerce,Data Analyst - Retail,Đà Nẵng,139,17068.73,11.07,Junior,49,"Shopify, Email Marketing, Excel, Customer Journey, Python",High,Medium,68.1,Growing
2023-06-06,Retail & E-Commerce,CRM Specialist,Đà Nẵng,139,6031.27,3.76,Fresher,57,"Shopify, Tableau, Customer Journey, SEO, CRM, Inventory Management",Medium,Medium,77.0,Growing
2023-06-07,Retail & E-Commerce,Data Analyst - Retail,Đồng Nai,130,30857.08,9.88,Senior,60,"Email Marketing, Supply Chain, Python, CRM, Inventory Management, Facebook Ads",Medium,Low,44.4,Stable
2023-06-12,Retail & E-Commerce,CRM Specialist,Hải Phòng,139,10649.21,11.23,Fresher,37,"Facebook Ads, A/B Testing, Email Marketing, Supply Chain, Python, SQL",High,Medium,67.4,Declining
2023-06-12,Retail & E-Commerce,Customer Success Manager,Hà Nội,151,14972.27,4.65,Junior,41,"SEM, Shopify, Excel, Supply Chain, Customer Journey",Low,Medium,49.0,Growing
2023-06-13,Retail & E-Commerce,E-Commerce Manager,Đồng Nai,125,18213.71,12.43,Junior,44,"SEM, Tableau",Low,High,44.0,Declining
2023-06-17,Retail & E-Commerce,CRM Specialist,TP.HCM,137,12084.15,11.48,Fresher,43,"SEM, Facebook Ads, Tableau, Shopify",Medium,High,68.1,Growing
2023-06-17,Retail & E-Commerce,Performance Marketing Manager,Bình Dương,125,31464.96,7.03,Senior,56,"Google Analytics, A/B Testing, SEM, CRM",High,High,71.9,Growing
2023-06-17,Retail & E-Commerce,Digital Marketing Specialist,Đồng Nai,136,13383.05,12.43,Junior,67,"Supply Chain, Email Marketing, Inventory Management, Tableau, Python",Medium,High,60.8,Declining
2023-06-18,Retail & E-Commerce,UX Designer,Bình Dương,128,28536.31,8.5,Senior,35,"Facebook Ads, Email Marketing, Excel, SEM, Inventory Management, Google Analytics",Medium,High,79.8,Growing
2023-06-19,Retail & E-Commerce,UX Designer,Cần Thơ,129,32143.87,8.15,Senior,29,"SEM, Tableau, Shopify, Python, Email Marketing",Low,High,72.9,Declining
2023-06-22,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,137,16672.45,8.71,Junior,51,"Inventory Management, Supply Chain, Email Marketing",Low,High,52.8,Declining
2023-06-22,Retail & E-Commerce,Customer Success Manager,Bình Dương,134,17816.74,6.7,Junior,47,"SEO, CRM, Facebook Ads, Customer Journey",High,Low,61.4,Growing
2023-06-22,Retail & E-Commerce,E-Commerce Manager,Hải Phòng,144,17249.69,12.23,Junior,34,"Excel, Google Analytics, Email Marketing",Medium,High,51.4,Declining
2023-07-01,Retail & E-Commerce,E-Commerce Manager,Bình Dương,140,34285.29,9.05,Senior,68,"SQL, Google Analytics, Tableau, Python, Inventory Management, SEM",High,Low,41.0,Stable
2023-07-01,Retail & E-Commerce,Data Analyst - Retail,Bình Dương,133,33060.21,9.46,Senior,41,"Python, Supply Chain, Google Analytics, Facebook Ads",Medium,Medium,58.9,Growing
2023-07-02,Retail & E-Commerce,Data Analyst - Retail,Bình Dương,141,16017.87,12.0,Junior,47,"Excel, Tableau, A/B Testing, Email Marketing, CRM, Customer Journey",Medium,Low,62.9,Growing
2023-07-02,Retail & E-Commerce,UX Designer,Đồng Nai,153,20905.98,3.9,Junior,45,"Excel, Tableau, Google Analytics, A/B Testing, SEO",Low,Low,68.1,Declining
2023-07-04,Retail & E-Commerce,Customer Success Manager,Đà Nẵng,128,8368.76,5.47,Fresher,59,"Excel, Inventory Management, SEO",High,High,62.3,Declining
2023-07-05,Retail & E-Commerce,Customer Success Manager,Bình Dương,150,28853.92,4.03,Senior,68,"Python, SEM, SQL, Supply Chain, Inventory Management",Low,Low,56.6,Growing
2023-07-07,Retail & E-Commerce,Store Operations Manager,Hải Phòng,147,6103.74,8.29,Fresher,62,"Python, SEM, Shopify",Medium,High,68.6,Stable
2023-07-07,Retail & E-Commerce,Category Manager,TP.HCM,128,27783.99,9.33,Senior,49,"CRM, SEM",High,Low,57.3,Declining
2023-07-10,Retail & E-Commerce,Growth Hacker,Cần Thơ,145,37106.77,11.89,Senior,21,"Python, SQL",High,Medium,69.3,Declining
2023-07-11,Retail & E-Commerce,Customer Success Manager,Cần Thơ,157,15751.08,3.77,Junior,20,"Inventory Management, SEO",Medium,Medium,56.3,Growing
2023-07-11,Retail & E-Commerce,Store Operations Manager,Cần Thơ,134,5909.04,12.98,Fresher,29,"CRM, Shopify, SQL, Python, A/B Testing, Supply Chain",High,Low,73.5,Growing
2023-07-17,Retail & E-Commerce,UX Designer,TP.HCM,146,31185.71,10.08,Senior,35,"Email Marketing, Facebook Ads, Excel",Medium,Low,40.6,Growing
2023-07-18,Retail & E-Commerce,UX Designer,Đà Nẵng,148,28461.46,5.03,Senior,59,"Shopify, Supply Chain, Excel, Tableau, SEM, Google Analytics",High,High,76.4,Stable
2023-07-18,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,148,19309.7,8.62,Junior,50,"Inventory Management, A/B Testing, Google Analytics, Python",High,Low,72.8,Stable
2023-07-18,Retail & E-Commerce,Store Operations Manager,Hà Nội,142,19459.97,11.96,Junior,39,"Supply Chain, SEM, Shopify",High,High,68.3,Growing
2023-07-21,Retail & E-Commerce,CRM Specialist,Đà Nẵng,127,11438.38,3.98,Fresher,46,"CRM, Tableau, Excel, Customer Journey, Facebook Ads",High,Medium,54.8,Growing
2023-07-21,Retail & E-Commerce,Customer Success Manager,Hà Nội,146,13297.29,4.64,Junior,36,"Customer Journey, SEO",Medium,Medium,69.7,Growing
2023-07-23,Retail & E-Commerce,Merchandising Analyst,TP.HCM,133,13614.91,4.52,Junior,33,"Supply Chain, Shopify",Medium,Medium,45.1,Declining
2023-07-24,Retail & E-Commerce,Merchandising Analyst,Bình Dương,129,31998.36,5.77,Senior,68,"Tableau, Inventory Management, SEM",High,Medium,68.3,Stable
2023-07-25,Retail & E-Commerce,UX Designer,TP.HCM,149,31558.8,8.66,Senior,62,"Customer Journey, SEM",Medium,Medium,73.6,Declining
2023-07-27,Retail & E-Commerce,Store Operations Manager,Cần Thơ,125,33103.96,9.3,Senior,20,"SQL, Tableau",Medium,Low,53.7,Growing
2023-07-28,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,127,9212.18,10.55,Fresher,53,"Shopify, Tableau, Inventory Management, A/B Testing, Supply Chain, Google Analytics",Medium,High,76.9,Growing
2023-07-30,Retail & E-Commerce,Digital Marketing Specialist,Đồng Nai,150,21521.9,3.22,Junior,67,"Inventory Management, SQL, Shopify, Supply Chain, Python",Low,Medium,42.2,Stable
2023-07-31,Retail & E-Commerce,Performance Marketing Manager,Hà Nội,126,29891.1,8.94,Senior,58,"Google Analytics, SQL, Inventory Management, CRM, Email Marketing, Customer Journey",Low,High,40.9,Growing
2023-08-03,Retail & E-Commerce,Customer Success Manager,Đồng Nai,166,14619.13,12.47,Junior,29,"Customer Journey, Excel, Shopify, Facebook Ads, A/B Testing",Low,Low,41.4,Growing
2023-08-05,Retail & E-Commerce,Data Analyst - Retail,TP.HCM,128,18412.58,7.37,Junior,56,"SQL, A/B Testing",Medium,Medium,69.5,Growing
2023-08-05,Retail & E-Commerce,Customer Success Manager,Hải Phòng,139,31171.41,12.01,Senior,47,"Facebook Ads, Tableau, Excel",Medium,High,70.9,Declining
2023-08-08,Retail & E-Commerce,Digital Marketing Specialist,Bình Dương,134,30814.55,3.81,Senior,50,"CRM, Excel, Customer Journey, A/B Testing, SEM, Google Analytics",Medium,Medium,56.2,Growing
2023-08-08,Retail & E-Commerce,E-Commerce Manager,Đồng Nai,134,20984.91,7.93,Junior,68,"Customer Journey, CRM",High,High,46.9,Growing
2023-08-09,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,129,9173.05,12.48,Fresher,49,"Customer Journey, Excel, SQL, A/B Testing, Email Marketing, Tableau",High,High,65.8,Growing
2023-08-12,Retail & E-Commerce,Store Operations Manager,TP.HCM,148,17594.94,4.74,Junior,68,"Email Marketing, Supply Chain, SQL, Inventory Management, Facebook Ads",High,Medium,65.5,Growing
2023-08-12,Retail & E-Commerce,Store Operations Manager,Cần Thơ,143,13151.92,10.58,Junior,22,"SEM, CRM",Medium,Low,64.4,Growing
2023-08-12,Retail & E-Commerce,E-Commerce Manager,TP.HCM,133,8814.8,7.55,Fresher,62,"Python, Inventory Management, SEM",High,High,49.9,Growing
2023-08-13,Retail & E-Commerce,Data Analyst - Retail,Bình Dương,130,13861.04,11.46,Junior,35,"Email Marketing, Excel",Low,Low,40.3,Growing
2023-08-15,Retail & E-Commerce,Merchandising Analyst,Đồng Nai,130,18625.19,6.22,Junior,55,"Supply Chain, Excel, CRM, Inventory Management, SEM, SQL",High,High,53.3,Growing
2023-08-18,Retail & E-Commerce,E-Commerce Manager,TP.HCM,130,17202.59,10.86,Junior,46,"Email Marketing, CRM, Python",Low,Medium,42.3,Stable
2023-08-25,Retail & E-Commerce,Performance Marketing Manager,Hải Phòng,121,11796.74,11.0,Junior,59,"Supply Chain, SEM, CRM, SQL",High,High,56.3,Growing
2023-08-27,Retail & E-Commerce,Growth Hacker,Cần Thơ,138,32063.86,5.74,Senior,50,"SEM, Customer Journey, CRM, Tableau",Medium,Medium,51.0,Growing
2023-09-01,Retail & E-Commerce,CRM Specialist,Cần Thơ,129,32376.07,12.47,Senior,58,"Python, A/B Testing, Excel, SEO, Facebook Ads",High,Medium,52.1,Stable
2023-09-03,Retail & E-Commerce,E-Commerce Manager,TP.HCM,132,16215.31,6.7,Junior,55,"CRM, Customer Journey, Supply Chain, Email Marketing, SEM, Python",Medium,High,53.9,Stable
2023-09-03,Retail & E-Commerce,E-Commerce Manager,Hà Nội,151,15938.88,12.39,Junior,38,"CRM, SQL, Shopify, SEO",Medium,Medium,72.7,Stable
2023-09-03,Retail & E-Commerce,Customer Success Manager,Hà Nội,151,11772.36,6.78,Junior,27,"Google Analytics, Email Marketing, CRM, Tableau, Excel, Customer Journey",Low,High,51.7,Growing
2023-09-06,Retail & E-Commerce,Growth Hacker,Đồng Nai,136,9209.14,10.45,Fresher,29,"A/B Testing, Email Marketing, Google Analytics, Inventory Management, Customer Journey",High,Medium,45.3,Growing
2023-09-06,Retail & E-Commerce,Category Manager,TP.HCM,146,15011.75,5.73,Junior,52,"SEO, SQL, Email Marketing, Shopify",Low,Medium,57.8,Declining
2023-09-07,Retail & E-Commerce,Merchandising Analyst,Hải Phòng,145,31020.56,8.25,Senior,64,"SQL, SEM, Tableau, Email Marketing, Customer Journey, Inventory Management",Low,High,49.5,Stable
2023-09-08,Retail & E-Commerce,CRM Specialist,Bình Dương,145,7528.01,3.46,Fresher,46,"Shopify, Tableau",Low,High,58.0,Growing
2023-09-09,Retail & E-Commerce,Merchandising Analyst,Bình Dương,146,19296.05,7.7,Junior,49,"A/B Testing, Google Analytics, Email Marketing, Excel",Medium,Medium,50.2,Growing
2023-09-10,Retail & E-Commerce,Category Manager,TP.HCM,145,11311.57,12.26,Fresher,37,"SEM, Supply Chain, Customer Journey, SQL, Excel, SEO",Medium,High,72.9,Growing
2023-09-12,Retail & E-Commerce,Performance Marketing Manager,Đà Nẵng,161,31301.25,11.71,Senior,30,"CRM, Facebook Ads, Excel",Medium,Medium,40.5,Growing
2023-09-13,Retail & E-Commerce,CRM Specialist,Đồng Nai,143,32250.66,8.64,Senior,33,"A/B Testing, Facebook Ads, SQL",Medium,High,42.2,Stable
2023-09-15,Retail & E-Commerce,Data Analyst - Retail,TP.HCM,153,18319.9,3.93,Junior,39,"Customer Journey, Supply Chain, Google Analytics",Medium,High,70.6,Stable
2023-09-16,Retail & E-Commerce,Growth Hacker,Đà Nẵng,157,29089.89,11.97,Senior,48,"Python, Shopify, SEM, Facebook Ads",Medium,High,72.3,Declining
2023-09-19,Retail & E-Commerce,UX Designer,Đà Nẵng,156,30356.44,3.56,Senior,21,"CRM, A/B Testing, SEO, Email Marketing",High,Low,78.5,Stable
2023-09-19,Retail & E-Commerce,Category Manager,Đà Nẵng,147,3480.69,8.62,Fresher,32,"Excel, SQL",High,Medium,53.3,Growing
2023-09-19,Retail & E-Commerce,Store Operations Manager,Hải Phòng,153,18553.01,6.71,Junior,58,"SEO, Email Marketing, Shopify, Supply Chain, Excel",High,Medium,77.8,Stable
2023-09-20,Retail & E-Commerce,Data Analyst - Retail,Cần Thơ,152,29421.87,7.19,Senior,56,"SEM, Facebook Ads, Google Analytics, Email Marketing",High,Medium,41.0,Stable
2023-09-24,Retail & E-Commerce,Growth Hacker,Đồng Nai,158,31634.15,5.1,Senior,49,"Supply Chain, Email Marketing",High,Low,77.9,Stable
2023-09-24,Retail & E-Commerce,Merchandising Analyst,Bình Dương,147,14318.61,8.3,Junior,56,"Facebook Ads, Shopify, A/B Testing, Customer Journey, SEO, SQL",Medium,Medium,79.1,Stable
2023-09-25,Retail & E-Commerce,E-Commerce Manager,Hà Nội,135,11168.79,12.36,Fresher,20,"Excel, SQL, CRM",High,High,46.2,Growing
2023-09-28,Retail & E-Commerce,Store Operations Manager,Hà Nội,148,27584.41,3.57,Senior,26,"Shopify, Email Marketing, Google Analytics, Excel",Medium,High,42.7,Declining
2023-10-01,Retail & E-Commerce,Category Manager,TP.HCM,143,11479.3,4.21,Fresher,44,"Python, A/B Testing",Low,High,64.4,Declining
2023-10-04,Retail & E-Commerce,UX Designer,TP.HCM,139,14918.57,9.9,Junior,66,"Email Marketing, Google Analytics, Customer Journey, Excel, SQL",High,Medium,47.2,Growing
2023-10-04,Retail & E-Commerce,Store Operations Manager,Hải Phòng,133,9031.33,8.71,Fresher,54,"Python, Excel, Facebook Ads",Low,Low,65.0,Stable
2023-10-05,Retail & E-Commerce,Performance Marketing Manager,TP.HCM,148,16656.12,4.18,Junior,47,"SEO, CRM, A/B Testing, Excel, Email Marketing, Google Analytics",Medium,Medium,72.9,Growing
2023-10-07,Retail & E-Commerce,Growth Hacker,Hà Nội,154,4971.66,8.28,Fresher,41,"Python, Customer Journey",Medium,High,66.6,Declining
2023-10-08,Retail & E-Commerce,Performance Marketing Manager,Đà Nẵng,130,11230.07,9.25,Junior,49,"Shopify, Tableau, Email Marketing",High,Low,44.0,Declining
2023-10-08,Retail & E-Commerce,Data Analyst - Retail,Đà Nẵng,145,14617.4,5.9,Junior,36,"Email Marketing, Python, Tableau",High,Medium,40.2,Stable
2023-10-11,Retail & E-Commerce,Performance Marketing Manager,Đồng Nai,134,11805.46,7.6,Fresher,45,"Shopify, SEM, CRM, Customer Journey, Supply Chain, Facebook Ads",Low,Low,42.8,Growing
2023-10-11,Retail & E-Commerce,Category Manager,Đà Nẵng,156,27849.38,12.1,Senior,66,"A/B Testing, Excel, SQL, Email Marketing, SEO",High,Low,54.4,Growing
2023-10-13,Retail & E-Commerce,Digital Marketing Specialist,TP.HCM,141,14283.29,12.46,Junior,23,"Inventory Management, SQL, A/B Testing",Low,High,68.7,Stable
2023-10-14,Retail & E-Commerce,Growth Hacker,Hải Phòng,131,34637.25,7.6,Senior,37,"SEM, Tableau, Google Analytics, SQL, Shopify, SEO",Medium,Low,47.8,Declining
2023-10-16,Retail & E-Commerce,Customer Success Manager,Hà Nội,128,30129.34,9.06,Senior,22,"Google Analytics, CRM, Tableau, Excel",Medium,Medium,72.2,Growing
2023-10-17,Retail & E-Commerce,Merchandising Analyst,Đà Nẵng,158,7311.59,7.42,Fresher,29,"Tableau, SEM, Supply Chain",Medium,High,46.7,Growing
2023-10-23,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,144,13054.4,4.76,Junior,45,"Python, Excel, Shopify, SEM",High,Medium,71.8,Stable
2023-10-25,Retail & E-Commerce,Store Operations Manager,Hải Phòng,168,10099.28,7.58,Fresher,41,"Facebook Ads, Excel, Google Analytics, CRM, Tableau, Email Marketing",High,High,56.6,Growing
2023-10-25,Retail & E-Commerce,Performance Marketing Manager,Cần Thơ,136,19859.7,9.19,Junior,63,"Customer Journey, Email Marketing, SQL, Supply Chain, Google Analytics",High,Medium,43.1,Stable
2023-10-26,Retail & E-Commerce,Customer Success Manager,Bình Dương,143,15172.39,3.92,Junior,61,"A/B Testing, SEO, Excel, Python",Medium,High,69.0,Declining
2023-10-27,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,138,34037.27,9.28,Senior,35,"A/B Testing, SQL",Medium,High,57.6,Stable
2023-10-28,Retail & E-Commerce,Performance Marketing Manager,Hải Phòng,124,19297.9,5.23,Junior,69,"Facebook Ads, Shopify, Tableau, SEO, A/B Testing",Medium,Medium,48.0,Declining
2023-10-31,Retail & E-Commerce,Data Analyst - Retail,Đà Nẵng,142,29938.13,3.84,Senior,43,"SEM, Customer Journey, Email Marketing, Supply Chain",Low,Medium,44.1,Stable
2023-11-01,Retail & E-Commerce,Performance Marketing Manager,Đà Nẵng,149,9233.46,12.48,Fresher,58,"Supply Chain, Excel, Google Analytics, SEO, Python, CRM",Low,Medium,47.0,Growing
2023-11-01,Retail & E-Commerce,Data Analyst - Retail,Hà Nội,140,17308.52,11.62,Junior,29,"Supply Chain, SEM, A/B Testing, Customer Journey, Google Analytics, SEO",Medium,Medium,58.1,Stable
2023-11-02,Retail & E-Commerce,CRM Specialist,Cần Thơ,144,33823.3,4.57,Senior,20,"Shopify, SQL, Google Analytics, SEM",Medium,Medium,45.0,Declining
2023-11-03,Retail & E-Commerce,Growth Hacker,Cần Thơ,160,7910.65,12.76,Fresher,32,"Facebook Ads, SEO, SEM",Medium,Low,40.7,Stable
2023-11-04,Retail & E-Commerce,CRM Specialist,Hà Nội,152,11501.36,10.49,Fresher,65,"SEM, Facebook Ads, A/B Testing",Low,Low,48.3,Declining
2023-11-05,Retail & E-Commerce,UX Designer,Đồng Nai,156,5671.13,3.23,Fresher,30,"Google Analytics, Customer Journey, Excel, SQL, A/B Testing",Medium,High,77.9,Growing
2023-11-09,Retail & E-Commerce,Customer Success Manager,Hải Phòng,139,22614.11,9.96,Junior,26,"SEM, CRM",High,High,74.8,Stable
2023-11-10,Retail & E-Commerce,Merchandising Analyst,Cần Thơ,150,33321.39,11.91,Senior,44,"Tableau, Shopify, Excel, A/B Testing, Customer Journey",High,Medium,43.7,Stable
2023-11-10,Retail & E-Commerce,Customer Success Manager,TP.HCM,137,28866.27,4.6,Senior,30,"Customer Journey, Facebook Ads, Email Marketing, Tableau, Shopify, Google Analytics",Medium,Low,53.9,Growing
2023-11-13,Retail & E-Commerce,Category Manager,Đồng Nai,165,12425.39,10.11,Junior,56,"Shopify, SEO, Tableau, Customer Journey, Inventory Management, CRM",Low,High,75.0,Growing
2023-11-15,Retail & E-Commerce,Data Analyst - Retail,Hải Phòng,142,33922.93,11.05,Senior,48,"Customer Journey, Google Analytics, SEM, SEO, A/B Testing",Medium,High,75.1,Growing
2023-11-18,Retail & E-Commerce,Digital Marketing Specialist,Đà Nẵng,143,7127.96,11.47,Fresher,45,"Email Marketing, Inventory Management, Customer Journey, SEO, Google Analytics, SQL",High,Medium,45.8,Growing
2023-11-19,Retail & E-Commerce,Data Analyst - Retail,Hải Phòng,143,34552.54,5.64,Senior,29,"Shopify, Email Marketing, CRM, Inventory Management, Facebook Ads, Supply Chain",Medium,High,45.9,Stable
2023-11-19,Retail & E-Commerce,Category Manager,Hà Nội,161,30812.79,3.63,Senior,59,"CRM, Excel, Tableau, SEM, A/B Testing",High,Medium,78.4,Growing
2023-11-23,Retail & E-Commerce,UX Designer,Cần Thơ,146,14276.83,11.93,Junior,39,"Google Analytics, Excel",High,Medium,69.5,Growing
2023-11-25,Retail & E-Commerce,UX Designer,TP.HCM,148,7400.62,12.37,Fresher,70,"SQL, SEO, CRM, A/B Testing, Supply Chain",High,Medium,56.5,Growing
2023-11-27,Retail & E-Commerce,E-Commerce Manager,TP.HCM,159,8087.9,9.16,Fresher,66,"Facebook Ads, Customer Journey, Google Analytics, SEO, Supply Chain, SQL",Low,High,62.3,Stable
2023-11-28,Retail & E-Commerce,Digital Marketing Specialist,Hải Phòng,156,11435.71,6.85,Fresher,20,"Tableau, SEM, A/B Testing, Python, Customer Journey, CRM",High,Low,67.9,Growing
2023-11-29,Retail & E-Commerce,E-Commerce Manager,TP.HCM,141,33578.15,5.33,Senior,41,"Python, Customer Journey",Medium,High,52.2,Stable
2023-12-01,Retail & E-Commerce,Digital Marketing Specialist,Đà Nẵng,158,13543.09,5.13,Fresher,64,"CRM, Excel, A/B Testing",High,Medium,43.4,Growing
2023-12-02,Retail & E-Commerce,Performance Marketing Manager,Cần Thơ,138,8357.98,7.97,Fresher,42,"Inventory Management, SQL",High,High,43.1,Growing
2023-12-02,Retail & E-Commerce,E-Commerce Manager,Hà Nội,135,36423.2,9.02,Senior,43,"Shopify, Tableau",Low,Medium,73.3,Stable
2023-12-04,Retail & E-Commerce,Customer Success Manager,Đồng Nai,154,4739.99,9.71,Fresher,34,"Email Marketing, A/B Testing, Google Analytics, Customer Journey, Excel, Facebook Ads",Medium,Medium,55.3,Stable
2023-12-08,Retail & E-Commerce,Merchandising Analyst,Bình Dương,156,20889.14,6.63,Junior,62,"Facebook Ads, Supply Chain, Shopify, SQL",High,High,40.1,Stable
2023-12-10,Retail & E-Commerce,Customer Success Manager,Cần Thơ,139,26268.83,4.7,Senior,51,"CRM, Facebook Ads",Low,Medium,52.2,Growing
2023-12-11,Retail & E-Commerce,UX Designer,Hà Nội,130,8775.77,8.03,Fresher,53,"Supply Chain, Python, Facebook Ads, Customer Journey, CRM, Email Marketing",Medium,Medium,41.5,Growing
2023-12-11,Retail & E-Commerce,E-Commerce Manager,Đồng Nai,148,32611.42,4.62,Senior,22,"Facebook Ads, A/B Testing, Python",Medium,Medium,63.2,Declining
2023-12-13,Retail & E-Commerce,CRM Specialist,Đồng Nai,157,31255.57,9.21,Senior,41,"CRM, SQL, SEO",Medium,Medium,67.0,Growing
2023-12-14,Retail & E-Commerce,Data Analyst - Retail,TP.HCM,164,30746.21,12.04,Senior,56,"SEM, CRM, Customer Journey, Google Analytics, SEO, Tableau",Medium,Medium,69.1,Growing
2023-12-14,Retail & E-Commerce,E-Commerce Manager,Đồng Nai,140,10909.26,8.2,Fresher,37,"Python, Facebook Ads, SQL, CRM, A/B Testing",High,High,43.5,Growing
2023-12-15,Retail & E-Commerce,Growth Hacker,Hải Phòng,141,9159.46,6.86,Fresher,55,"SQL, Inventory Management, Customer Journey, SEM, Supply Chain, CRM",High,High,71.6,Stable
2023-12-15,Retail & E-Commerce,Performance Marketing Manager,Hải Phòng,161,14467.66,8.94,Junior,24,"Excel, Email Marketing",Low,Medium,56.0,Declining
2023-12-17,Retail & E-Commerce,E-Commerce Manager,Đà Nẵng,135,13719.28,5.06,Junior,25,"SEM, Tableau, Supply Chain, SEO, A/B Testing",High,Medium,70.2,Growing
2023-12-21,Retail & E-Commerce,UX Designer,TP.HCM,159,33743.57,11.19,Senior,50,"Tableau, SQL, Email Marketing",Medium,Low,42.3,Growing
2023-12-23,Retail & E-Commerce,Store Operations Manager,Cần Thơ,140,12964.18,11.23,Fresher,38,"CRM, SEM",High,High,56.1,Stable
2023-12-23,Retail & E-Commerce,Performance Marketing Manager,TP.HCM,165,15878.14,10.41,Junior,30,"SQL, Supply Chain",High,High,43.5,Growing
2023-12-24,Retail & E-Commerce,Store Operations Manager,TP.HCM,152,29071.42,4.01,Senior,23,"Supply Chain, SQL, SEO",High,High,73.0,Growing
2023-12-29,Retail & E-Commerce,Customer Success Manager,Đà Nẵng,174,34849.98,10.49,Senior,68,"SQL, Python",Medium,Medium,57.9,Growing
2023-12-29,Retail & E-Commerce,Store Operations Manager,TP.HCM,174,5877.99,9.16,Fresher,31,"SEM, Google Analytics, Customer Journey, SQL, CRM",Medium,High,68.8,Growing
2023-12-31,Retail & E-Commerce,CRM Specialist,TP.HCM,147,26796.79,7.03,Senior,70,"Python, Google Analytics, SQL, Email Marketing, Tableau, Excel",Low,Medium,52.1,Growing
2023-12-31,Retail & E-Commerce,Performance Marketing Manager,Đà Nẵng,156,29255.3,6.25,Senior,65,"SEM, Supply Chain",Low,High,78.9,Growing
2024-01-05,Retail & E-Commerce,Growth Hacker,Hải Phòng,167,15018.65,9.23,Junior,20,"Google Analytics, Email Marketing, A/B Testing",Medium,Medium,69.3,Growing
2024-01-05,Retail & E-Commerce,Growth Hacker,Cần Thơ,151,20596.71,11.17,Junior,46,"Excel, Supply Chain, Customer Journey",High,Medium,58.4,Growing
2024-01-05,Retail & E-Commerce,E-Commerce Manager,Hà Nội,142,13394.47,3.85,Junior,54,"SEM, Facebook Ads, A/B Testing, SEO, Customer Journey, Shopify",Medium,Medium,50.5,Growing
2024-01-06,Retail & E-Commerce,Customer Success Manager,Cần Thơ,154,4912.59,11.78,Fresher,33,"SEM, SQL, Excel, A/B Testing",High,High,68.7,Growing
2024-01-07,Retail & E-Commerce,Growth Hacker,TP.HCM,162,6973.22,8.68,Fresher,56,"SQL, Google Analytics, Python, SEM",Medium,High,46.7,Stable
