date,industry,job_title,region,job_openings,avg_salary,salary_growth_rate,experience_level,remote_ratio,required_skills,competition_level,automation_risk,growth_score,demand_forecast
2023-06-18,Technology,ML Engineer,TP.HCM,107,9405.08,13.51,Fresher,53,"Spark, TensorFlow, SQL, Docker, Machine Learning, Figma",High,Medium,86.8,Stable
2023-06-18,Education,Backend Developer,TP.HCM,105,38569.68,5.64,Senior,23,"React, TypeScript",High,Medium,92.3,Declining
2023-06-20,Retail,Data Analyst,Hà Nội,113,4428.0,2.0,Fresher,16,"JavaScript, AWS, Machine Learning",Medium,Low,58.3,Growing
2023-06-22,Retail,Cloud Architect,Đồng Nai,106,36759.49,2.14,Senior,4,"Machine Learning, Agile, Excel, Figma, Python, Spark",High,High,46.8,Stable
2023-06-22,Healthcare,Cloud Architect,TP.HCM,114,16274.7,4.43,Junior,78,"Machine Learning, Excel",Low,Medium,85.7,Declining
2023-06-25,Technology,DevOps Engineer,TP.HCM,118,4432.0,17.49,Fresher,88,"Power BI, Java, JavaScript, Agile, Spark, Go",Medium,High,33.9,Declining
2023-06-27,Finance,Data Scientist,Cần Thơ,116,4433.6,8.21,Fresher,50,"Python, Kubernetes, Excel",Medium,High,70.6,Stable
2023-06-28,Manufacturing,Business Analyst,Đà Nẵng,124,25163.04,11.12,Senior,96,"Excel, Figma, Agile, Power BI, SQL",High,Medium,27.3,Stable
2023-06-30,Finance,Frontend Developer,Bình Dương,113,11255.75,17.15,Junior,15,"React, Docker, Java, JavaScript",Low,High,57.2,Declining
2023-07-01,Healthcare,UX Designer,Hà Nội,125,33628.12,17.38,Senior,6,"Communication, React, Power BI, JavaScript, Figma, Python",High,Medium,87.9,Stable
2023-07-02,Technology,Cloud Architect,Cần Thơ,118,14765.35,15.55,Junior,96,"Communication, Python, Figma, TensorFlow, React",High,Low,87.0,Growing
2023-07-06,Logistics,Backend Developer,TP.HCM,101,30986.23,12.07,Senior,67,"Spark, React, Communication, Docker, AWS",High,Medium,24.1,Growing
2023-07-06,Retail,Cloud Architect,Hải Phòng,120,30513.36,8.01,Junior,77,"Power BI, TypeScript, Java",Medium,Medium,27.0,Growing
2023-07-07,Manufacturing,Product Manager,Đà Nẵng,120,12045.43,7.88,Junior,64,"React, JavaScript, TensorFlow",Medium,High,24.4,Declining
2023-07-08,Finance,Backend Developer,Đồng Nai,95,33595.13,16.73,Senior,94,"SQL, Excel, Kubernetes",Low,Low,66.2,Stable
2023-07-10,Education,Backend Developer,Hà Nội,116,17556.76,13.23,Junior,26,"TensorFlow, Python, Spark, TypeScript, Excel",Medium,Medium,79.7,Stable
2023-07-14,Education,Product Manager,Hải Phòng,114,28406.02,14.13,Senior,82,"Excel, JavaScript",Low,High,21.8,Growing
2023-07-14,Manufacturing,UX Designer,Hải Phòng,104,6914.05,3.05,Fresher,61,"React, Python, TensorFlow, Communication, Go, Java",Low,Medium,37.1,Growing
2023-07-15,Technology,QA Engineer,Hà Nội,110,19021.34,6.3,Junior,8,"Figma, Machine Learning",High,Low,47.6,Declining
2023-07-15,Technology,Data Scientist,Hải Phòng,116,9891.37,8.66,Fresher,78,"Python, Figma, Docker, Communication, AWS",Low,Low,56.1,Growing
2023-07-18,Retail,QA Engineer,Đà Nẵng,104,16094.2,2.73,Junior,32,"Power BI, Agile, Docker, Kubernetes, TensorFlow",Medium,Low,85.4,Growing
2023-07-18,Finance,Data Scientist,Cần Thơ,128,19183.18,6.77,Junior,97,"Go, TypeScript, AWS, Power BI, TensorFlow",High,High,27.9,Stable
2023-07-19,Technology,Product Manager,Bình Dương,113,19808.88,3.54,Junior,77,"Java, React",High,Low,38.1,Stable
2023-07-20,Healthcare,Backend Developer,TP.HCM,117,34333.06,10.47,Senior,5,"Kubernetes, JavaScript, Spark, Machine Learning",High,Low,38.1,Declining
2023-07-20,Finance,UX Designer,Hải Phòng,114,12941.96,3.14,Junior,58,"Excel, Figma",Low,Medium,20.9,Growing
2023-07-21,Logistics,Software Engineer,Bình Dương,116,19703.56,2.09,Junior,92,"Spark, Java",High,Medium,81.2,Growing
2023-07-21,Education,Backend Developer,TP.HCM,99,12949.44,3.03,Junior,87,"TensorFlow, SQL, Communication, Spark, Machine Learning, Kubernetes",Low,Low,63.6,Stable
2023-07-21,Technology,Backend Developer,Đồng Nai,107,10433.73,12.55,Fresher,66,"Spark, Power BI, TypeScript, Excel, React",Low,Medium,87.1,Declining
2023-07-25,Manufacturing,Software Engineer,Đồng Nai,111,9616.61,3.83,Fresher,11,"Communication, Excel, AWS, Go, Agile, TypeScript",Medium,Medium,31.3,Growing
2023-07-27,Manufacturing,Frontend Developer,Đà Nẵng,95,21889.91,9.3,Junior,39,"Kubernetes, TensorFlow, React, Figma, Agile, Go",Low,High,47.7,Growing
2023-07-28,Education,Frontend Developer,TP.HCM,122,19689.24,6.43,Junior,51,"Docker, Figma, TensorFlow",Low,High,64.4,Declining
2023-07-29,Finance,Business Analyst,TP.HCM,108,36199.64,10.83,Senior,82,"Agile, Communication",High,Medium,62.1,Growing
2023-08-01,Retail,Software Engineer,Bình Dương,107,37848.51,4.24,Senior,93,"SQL, AWS, Agile, Communication",Medium,Medium,40.8,Growing
2023-08-04,Manufacturing,Business Analyst,Đồng Nai,105,4464.0,12.58,Fresher,12,"Machine Learning, Communication",High,Medium,33.9,Stable
2023-08-05,Technology,Backend Developer,Bình Dương,100,29772.46,5.63,Senior,16,"Communication, Java, Go",Medium,High,46.6,Declining
2023-08-08,Education,Business Analyst,TP.HCM,101,7239.96,9.56,Fresher,93,"Go, Power BI",Low,Medium,86.0,Declining
2023-08-08,Retail,Backend Developer,Bình Dương,119,6535.93,5.95,Fresher,62,"Java, JavaScript, Kubernetes, Machine Learning, Communication, Power BI",Low,Low,75.6,Growing
2023-08-08,Education,Frontend Developer,Đồng Nai,105,33142.64,3.77,Senior,36,"Excel, Spark, Figma, SQL, Power BI",Low,High,83.5,Growing
2023-08-11,Retail,ML Engineer,Cần Thơ,114,8634.05,16.79,Fresher,50,"React, Communication, JavaScript, Spark",High,Low,92.8,Stable
2023-08-12,Finance,Cloud Architect,Đà Nẵng,112,17570.59,16.92,Junior,2,"Java, Python, JavaScript, Agile, Communication",High,Medium,85.0,Stable
2023-08-14,Logistics,Data Analyst,Hải Phòng,112,33927.59,4.19,Senior,82,"JavaScript, TensorFlow, SQL, Excel",Low,Medium,68.9,Stable
2023-08-14,Manufacturing,QA Engineer,Bình Dương,110,7168.05,11.29,Fresher,68,"Communication, Kubernetes, Go",High,High,30.4,Stable
2023-08-21,Finance,Cloud Architect,Đồng Nai,114,12916.63,5.94,Junior,88,"Power BI, Java",High,High,81.4,Declining
2023-08-22,Education,Frontend Developer,Đồng Nai,109,34754.67,7.94,Senior,86,"AWS, Excel, Go",High,High,89.1,Growing
2023-08-24,Healthcare,DevOps Engineer,Hà Nội,102,34031.48,3.23,Senior,85,"TypeScript, Spark, JavaScript, Power BI, AWS, Docker",High,Medium,72.2,Growing
2023-08-27,Retail,Backend Developer,Đà Nẵng,107,7905.3,5.8,Fresher,54,"React, TypeScript, Java, Go",Low,Low,48.0,Declining
2023-08-29,Technology,Cloud Architect,Bình Dương,118,15306.01,3.29,Junior,45,"React, AWS, Power BI, Java, Spark, SQL",Medium,Low,50.2,Growing
2023-08-31,Finance,ML Engineer,Đồng Nai,97,20210.38,13.65,Junior,65,"Power BI, Communication, Spark, Figma, Python, Docker",Medium,High,57.2,Growing
2023-09-01,Manufacturing,DevOps Engineer,Cần Thơ,112,11770.44,14.81,Junior,13,"Communication, Python, TensorFlow",Medium,High,35.0,Stable
2023-09-03,Manufacturing,Data Analyst,TP.HCM,102,15381.64,3.73,Junior,48,"React, Machine Learning, Python, Excel, Java",High,High,45.4,Stable
2023-09-04,Manufacturing,Data Scientist,Đồng Nai,118,4488.8,9.69,Fresher,49,"Communication, Figma",Medium,Low,27.9,Declining
2023-09-04,Retail,UX Designer,Bình Dương,107,33668.47,5.02,Senior,100,"Java, JavaScript, Power BI, Communication, SQL, Agile",Low,High,70.4,Stable
2023-09-04,Manufacturing,Product Manager,Đà Nẵng,105,15914.83,2.67,Junior,90,"Communication, Java, Machine Learning, SQL",Medium,Low,31.1,Stable
2023-09-06,Retail,Data Analyst,Bình Dương,116,10693.29,9.08,Fresher,15,"React, TensorFlow",High,High,68.7,Declining
2023-09-07,Education,Data Analyst,Hà Nội,128,14835.56,12.86,Junior,33,"Kubernetes, SQL, JavaScript",High,Medium,47.1,Stable
2023-09-07,Retail,Business Analyst,Đà Nẵng,113,37891.19,8.08,Senior,99,"Communication, AWS",High,High,84.8,Declining
2023-09-07,Manufacturing,Data Scientist,Hải Phòng,100,28899.89,14.11,Senior,49,"TypeScript, Java, TensorFlow, Docker, React",Medium,Low,59.0,Growing
2023-09-09,Retail,Cloud Architect,Hải Phòng,122,12583.02,5.82,Junior,38,"Go, AWS, Excel, Machine Learning, Communication, Kubernetes",Medium,High,53.8,Stable
2023-09-12,Logistics,Cloud Architect,Đà Nẵng,108,24470.68,4.05,Senior,54,"Go, Java, Kubernetes, Agile, SQL, Communication",High,Medium,77.4,Declining
2023-09-13,Technology,Product Manager,Cần Thơ,111,9123.63,16.91,Fresher,78,"JavaScript, Excel, Machine Learning, Spark, TypeScript, Go",Low,High,49.8,Declining
2023-09-14,Healthcare,Data Scientist,Đồng Nai,101,9009.8,2.29,Junior,91,"Kubernetes, TensorFlow, React, Excel",Medium,High,88.6,Declining
2023-09-14,Logistics,Data Scientist,TP.HCM,113,12510.14,17.52,Fresher,81,"Java, React, Machine Learning",High,High,83.2,Growing
2023-09-16,Manufacturing,Backend Developer,Hà Nội,111,37377.38,2.29,Senior,99,"TypeScript, Communication, Machine Learning, Python",Low,Medium,85.4,Declining
2023-09-16,Healthcare,Product Manager,Đà Nẵng,122,35154.41,7.29,Senior,97,"Spark, Excel, Python",High,Medium,24.8,Stable
2023-09-16,Technology,UX Designer,Bình Dương,117,27144.96,8.62,Senior,94,"Machine Learning, Python, React",High,Low,29.1,Growing
2023-09-17,Retail,Backend Developer,TP.HCM,88,34358.93,9.24,Senior,78,"AWS, Spark, JavaScript",High,Medium,90.0,Declining
2023-09-17,Logistics,Backend Developer,Hải Phòng,113,4499.2,17.59,Fresher,87,"Power BI, React, TypeScript",Medium,High,94.0,Stable
2023-09-20,Finance,ML Engineer,Cần Thơ,121,14230.85,13.26,Junior,6,"Python, Power BI, JavaScript",Low,Medium,92.8,Growing
2023-09-29,Manufacturing,Data Analyst,Hà Nội,116,16970.46,5.8,Junior,68,"Excel, Java, React",Medium,Low,74.6,Growing
2023-10-01,Healthcare,Frontend Developer,Hải Phòng,105,11824.18,11.58,Junior,54,"Agile, TensorFlow, Kubernetes, Machine Learning, SQL, AWS",High,Low,66.8,Declining
2023-10-02,Technology,UX Designer,Cần Thơ,97,31332.91,16.63,Senior,10,"Excel, SQL, Java",Medium,Low,52.6,Declining
2023-10-03,Healthcare,ML Engineer,Đồng Nai,117,15718.14,13.08,Junior,78,"Communication, Java, Figma, Machine Learning",Low,Low,30.1,Growing
2023-10-04,Healthcare,Data Analyst,TP.HCM,98,19319.4,5.53,Junior,25,"Java, Python",Medium,Medium,22.9,Stable
2023-10-04,Technology,Cloud Architect,Hà Nội,107,31512.92,6.76,Senior,2,"Python, TensorFlow, AWS, Agile, Spark, Java",Medium,High,42.5,Declining
2023-10-10,Education,Frontend Developer,Đồng Nai,113,32886.75,17.57,Senior,23,"TypeScript, Communication, AWS, Python, JavaScript, Agile",Medium,High,37.0,Growing
2023-10-11,Logistics,UX Designer,Đồng Nai,116,36222.4,16.06,Senior,94,"Spark, Docker, TensorFlow, Go",Medium,Medium,62.9,Declining
2023-10-18,Healthcare,Cloud Architect,Đà Nẵng,104,4524.0,13.87,Fresher,32,"Communication, Spark",High,High,83.6,Stable
2023-10-20,Finance,Data Analyst,Hà Nội,106,6991.57,3.0,Fresher,21,"TensorFlow, Power BI, Communication, TypeScript, Kubernetes",High,Low,54.4,Stable
2023-10-21,Technology,Software Engineer,Cần Thơ,102,13742.26,3.93,Junior,51,"Machine Learning, Power BI, Agile, JavaScript, Excel",Medium,High,54.6,Growing
2023-10-21,Technology,UX Designer,Bình Dương,121,27769.39,6.98,Senior,55,"JavaScript, TypeScript, SQL",Medium,Low,65.8,Stable
2023-10-23,Healthcare,ML Engineer,TP.HCM,121,26566.47,17.52,Senior,62,"React, Docker, Go, Figma",Medium,High,54.0,Growing
2023-10-24,Logistics,ML Engineer,TP.HCM,117,17474.79,3.78,Junior,20,"TypeScript, Java, AWS",Low,Low,53.5,Declining
2023-10-24,Healthcare,Frontend Developer,TP.HCM,110,5240.41,14.91,Fresher,80,"Spark, Go, Agile, TensorFlow, Figma",Medium,High,93.9,Growing
2023-10-25,Logistics,Data Analyst,Bình Dương,112,14300.91,12.42,Junior,87,"Python, Agile, Go",Low,Low,66.6,Growing
2023-10-26,Technology,Business Analyst,Bình Dương,118,29331.81,3.95,Senior,21,"TypeScript, Docker, Agile, AWS, React, Go",High,High,57.1,Growing
2023-10-27,Healthcare,Software Engineer,Cần Thơ,100,38194.63,17.99,Senior,80,"TypeScript, Figma, SQL, Kubernetes",Low,Low,23.6,Growing
2023-10-28,Technology,QA Engineer,Hà Nội,93,4532.0,10.65,Fresher,96,"TypeScript, AWS",Low,High,67.8,Growing
2023-11-01,Logistics,Product Manager,Đà Nẵng,120,14670.09,16.45,Junior,50,"Communication, React, Agile",High,High,83.9,Growing
2023-11-03,Manufacturing,UX Designer,Bình Dương,115,29177.28,12.18,Senior,76,"Docker, Power BI",Medium,Low,88.5,Growing
2023-11-03,Education,Backend Developer,Bình Dương,115,4536.8,3.42,Fresher,58,"Java, React, TypeScript",High,High,34.7,Declining
2023-11-03,Finance,Cloud Architect,Cần Thơ,124,15721.78,7.11,Junior,27,"Spark, Java, Excel",Low,Low,82.2,Declining
2023-11-03,Education,DevOps Engineer,Đà Nẵng,121,26819.84,15.16,Senior,31,"Go, Java, SQL, Communication, Docker",Low,High,51.8,Declining
2023-11-06,Manufacturing,Cloud Architect,Hải Phòng,120,4539.2,15.9,Fresher,43,"JavaScript, Python, SQL, Excel, Go, TensorFlow",High,Medium,56.6,Declining
2023-11-06,Education,Data Scientist,Cần Thơ,129,5885.13,12.13,Fresher,52,"JavaScript, Machine Learning, Spark, AWS, Kubernetes",Medium,Low,85.4,Growing
2023-11-07,Education,ML Engineer,TP.HCM,101,4540.0,14.17,Fresher,33,"Figma, AWS, Excel, Kubernetes, React, Power BI",High,High,62.1,Stable
2023-11-08,Finance,UX Designer,Cần Thơ,113,14824.45,3.07,Junior,77,"Docker, Agile, Kubernetes, TypeScript, Python",High,Medium,76.2,Declining
2023-11-08,Finance,QA Engineer,TP.HCM,117,18885.98,4.56,Junior,92,"Power BI, Communication",Medium,Medium,54.6,Stable
2023-11-10,Logistics,QA Engineer,Đà Nẵng,137,15981.42,7.85,Junior,13,"Communication, TensorFlow",Low,Medium,36.9,Declining
2023-11-11,Retail,Business Analyst,Đà Nẵng,128,27545.28,2.25,Senior,11,"Communication, TypeScript, AWS",Low,Low,89.6,Growing
2023-11-11,Logistics,QA Engineer,TP.HCM,120,14753.7,17.39,Junior,63,"React, Excel",High,Medium,48.1,Growing
2023-11-11,Logistics,Data Analyst,Bình Dương,106,17542.13,17.57,Junior,38,"Communication, Figma, Go, AWS, Kubernetes, React",High,Low,49.5,Growing
2023-11-12,Education,QA Engineer,Bình Dương,122,17004.12,11.23,Junior,22,"Communication, TensorFlow, Python, React, Agile, Machine Learning",Medium,High,56.9,Declining
2023-11-13,Education,Data Analyst,TP.HCM,120,37471.44,17.46,Senior,23,"TensorFlow, Excel, Go, Power BI, SQL, Java",High,Medium,77.1,Stable
2023-11-14,Manufacturing,Frontend Developer,Bình Dương,112,31557.68,4.62,Senior,62,"Python, Figma",Low,Low,79.6,Declining
2023-11-15,Manufacturing,Business Analyst,Đà Nẵng,122,7203.86,9.96,Fresher,42,"JavaScript, Machine Learning",Medium,Low,35.4,Growing
2023-11-16,Healthcare,ML Engineer,Đồng Nai,117,8236.32,3.5,Fresher,46,"Power BI, Agile, JavaScript, Python, Go",Medium,Low,88.2,Declining
2023-11-17,Finance,Product Manager,Bình Dương,110,18384.14,13.56,Junior,58,"Python, Agile, Excel, TensorFlow, SQL, Kubernetes",Medium,Low,69.3,Stable
2023-11-18,Education,ML Engineer,Đà Nẵng,111,31914.91,16.5,Senior,2,"Communication, Docker, AWS, Excel",Medium,Low,66.8,Growing
2023-11-18,Technology,DevOps Engineer,Đà Nẵng,108,8411.24,11.24,Fresher,96,"Communication, Java, React",Low,High,67.6,Stable
2023-11-20,Retail,Software Engineer,TP.HCM,125,38998.01,9.69,Senior,94,"TensorFlow, Agile",Low,High,64.4,Growing
2023-11-22,Retail,ML Engineer,Đà Nẵng,123,15621.97,14.41,Junior,54,"Excel, Machine Learning",Low,Medium,92.3,Growing
2023-11-23,Retail,ML Engineer,Hà Nội,106,32680.14,3.92,Senior,77,"Python, Docker, Java, Kubernetes",Medium,Medium,86.8,Stable
2023-11-24,Retail,Backend Developer,TP.HCM,115,28898.01,7.56,Senior,71,"JavaScript, Python, Docker, Java, Figma, TypeScript",Medium,Low,87.5,Growing
2023-11-24,Logistics,Cloud Architect,Bình Dương,119,10617.05,5.99,Junior,82,"Power BI, AWS, TypeScript, React",High,Medium,56.7,Growing
2023-11-28,Finance,QA Engineer,Hà Nội,115,9548.03,14.18,Fresher,28,"TypeScript, Communication, Figma, TensorFlow",Medium,Medium,22.6,Stable
2023-11-30,Finance,Backend Developer,Đồng Nai,120,6568.56,9.54,Fresher,14,"Java, Communication, Python, Agile, Spark",Medium,High,81.6,Declining
2023-12-01,Technology,Data Analyst,Hải Phòng,131,37847.47,5.2,Senior,81,"Figma, Java, Go, React",Medium,Low,66.3,Stable
2023-12-02,Finance,DevOps Engineer,Bình Dương,94,35400.56,17.21,Senior,11,"Machine Learning, Spark, Agile, SQL, Kubernetes",Medium,Low,86.8,Growing
2023-12-03,Logistics,Business Analyst,Đồng Nai,120,5843.18,2.91,Fresher,48,"Power BI, JavaScript, SQL, Machine Learning",Low,High,48.0,Declining
2023-12-04,Healthcare,Data Analyst,Bình Dương,110,34170.05,11.65,Senior,34,"Spark, Figma, TensorFlow",Low,Low,82.0,Declining
2023-12-06,Finance,Frontend Developer,TP.HCM,108,13328.04,12.67,Junior,54,"JavaScript, TensorFlow, Go, AWS, Communication",High,High,32.2,Declining
2023-12-08,Finance,DevOps Engineer,Cần Thơ,112,12215.96,16.47,Fresher,56,"Kubernetes, Machine Learning, Spark",High,High,46.1,Stable
2023-12-11,Education,QA Engineer,Hà Nội,118,30367.0,9.27,Senior,42,"TensorFlow, Go, Power BI, Figma, Java, Python",High,Low,67.1,Growing
2023-12-14,Logistics,Product Manager,Đồng Nai,114,8881.56,4.45,Junior,90,"Agile, Python, SQL, Excel, React",Low,Low,64.0,Declining
2023-12-14,Education,QA Engineer,TP.HCM,116,11946.8,7.54,Junior,17,"Agile, JavaScript",Medium,Low,46.0,Growing
2023-12-17,Manufacturing,Frontend Developer,Đà Nẵng,120,4777.12,9.77,Fresher,88,"Python, AWS",Medium,High,22.1,Growing
2023-12-19,Logistics,UX Designer,TP.HCM,110,7466.31,7.94,Fresher,36,"TensorFlow, Go",Low,High,65.1,Growing
2023-12-24,Education,Frontend Developer,Đà Nẵng,121,34775.09,17.22,Senior,18,"Figma, Python, Communication, Agile, TensorFlow, TypeScript",Medium,High,82.9,Stable
2023-12-25,Retail,Business Analyst,Đà Nẵng,114,12103.96,10.65,Fresher,53,"React, AWS, Spark, Go, Power BI",High,Medium,72.2,Stable
2023-12-27,Education,Software Engineer,Hải Phòng,120,11875.73,3.5,Fresher,68,"Kubernetes, Figma, SQL",High,Medium,47.6,Declining
2023-12-28,Retail,UX Designer,Cần Thơ,94,36769.12,4.11,Senior,48,"Agile, Java, AWS, TypeScript",Medium,High,74.4,Declining
2023-12-29,Logistics,Frontend Developer,Cần Thơ,117,34043.65,4.11,Senior,29,"React, Java, Kubernetes",Medium,Low,84.9,Declining
2023-12-31,Healthcare,Frontend Developer,Hà Nội,123,35066.83,8.28,Senior,32,"Docker, Machine Learning, SQL, JavaScript",High,Medium,76.6,Declining
2024-01-06,Technology,Product Manager,Đà Nẵng,126,32864.52,8.54,Senior,13,"Python, Communication, TensorFlow, AWS, Kubernetes, Machine Learning",Low,High,33.0,Declining
2024-01-06,Healthcare,Software Engineer,Bình Dương,114,14269.53,5.82,Junior,43,"AWS, Docker, TensorFlow, Figma",Medium,High,28.3,Stable
2024-01-09,Technology,Business Analyst,Cần Thơ,110,10573.33,7.78,Fresher,21,"TensorFlow, React, TypeScript, Python, Communication, Kubernetes",Low,Low,26.9,Growing
2024-01-10,Manufacturing,Data Analyst,TP.HCM,115,6218.42,3.9,Fresher,99,"Spark, React, TensorFlow, AWS, Docker, TypeScript",Low,Low,41.7,Stable
2024-01-12,Technology,Frontend Developer,Cần Thơ,123,11604.62,6.39,Fresher,91,"Machine Learning, Python, Communication, Agile, Excel, Go",High,Low,80.5,Stable
2024-01-14,Technology,Product Manager,Hà Nội,110,31758.17,16.5,Senior,53,"Power BI, Agile, Docker, Communication, AWS, TensorFlow",Medium,High,38.7,Growing
2024-01-18,Education,ML Engineer,Bình Dương,123,12017.75,4.36,Fresher,78,"Figma, TypeScript, React",Medium,Medium,20.6,Declining
2024-01-19,Logistics,ML Engineer,Bình Dương,136,33239.18,10.3,Senior,91,"React, AWS, Communication, Machine Learning, Python",High,High,72.7,Declining
2024-01-24,Technology,ML Engineer,Cần Thơ,99,35857.04,14.9,Senior,74,"Excel, Docker, Spark, Kubernetes, Figma",Low,Low,54.4,Stable
2024-01-24,Retail,Frontend Developer,Đà Nẵng,125,14943.01,11.32,Fresher,5,"Power BI, TypeScript, SQL",Medium,Medium,94.7,Growing
2024-01-25,Technology,Business Analyst,Bình Dương,103,17646.43,14.8,Junior,73,"Go, TypeScript, Power BI",High,Medium,35.3,Declining
2024-01-28,Retail,Backend Developer,Đà Nẵng,127,28469.48,15.96,Senior,46,"Go, Power BI, Agile",Medium,Medium,28.4,Stable
2024-01-30,Education,ML Engineer,Bình Dương,134,8339.0,7.46,Fresher,54,"Python, Machine Learning, SQL, Agile, Kubernetes, Power BI",High,Low,28.5,Stable
2024-01-31,Retail,ML Engineer,Cần Thơ,123,36173.37,4.18,Senior,75,"Figma, Machine Learning, Power BI",High,Medium,21.1,Stable
2024-02-02,Finance,UX Designer,Đà Nẵng,116,16710.15,6.15,Junior,46,"Spark, Java, Kubernetes, Python, AWS, JavaScript",Medium,High,34.6,Declining
2024-02-04,Manufacturing,Backend Developer,Hải Phòng,97,16933.5,8.22,Junior,51,"TypeScript, React, Power BI, JavaScript",Low,Low,40.4,Growing
2024-02-05,Education,UX Designer,Bình Dương,118,12146.12,2.41,Fresher,6,"Power BI, TensorFlow, Machine Learning",Low,Medium,45.6,Declining
2024-02-05,Finance,Software Engineer,Hà Nội,142,9110.34,9.96,Fresher,74,"Excel, Spark, Docker, Python, Java",Low,Low,42.6,Growing
2024-02-06,Logistics,UX Designer,Hà Nội,136,8404.51,17.97,Fresher,1,"Machine Learning, Go, Communication, TypeScript",High,High,46.3,Declining
2024-02-07,Technology,DevOps Engineer,TP.HCM,119,33319.52,4.09,Senior,50,"Machine Learning, SQL",Medium,High,79.3,Growing
2024-02-08,Education,Cloud Architect,Hà Nội,118,37819.69,3.71,Senior,36,"Communication, Kubernetes, Machine Learning, Spark, Java, Power BI",Low,High,53.6,Stable
2024-02-08,Healthcare,Product Manager,Đồng Nai,126,13924.93,14.62,Junior,51,"TypeScript, Spark",High,Low,58.8,Growing
2024-02-09,Healthcare,QA Engineer,Đà Nẵng,130,16388.26,13.15,Junior,98,"Power BI, TypeScript, Java, Excel, JavaScript, Kubernetes",Medium,Low,72.7,Stable
2024-02-10,Finance,Cloud Architect,Hải Phòng,119,11560.89,14.26,Junior,69,"AWS, SQL, Go, Kubernetes, Python, Java",High,Medium,63.8,Growing
2024-02-11,Manufacturing,Software Engineer,Đà Nẵng,126,4616.8,16.64,Fresher,57,"Spark, TypeScript",High,High,60.0,Declining
2024-02-13,Logistics,Frontend Developer,Hải Phòng,98,6639.41,13.5,Fresher,16,"Agile, Machine Learning",Medium,Medium,84.7,Declining
2024-02-15,Retail,Data Analyst,Hà Nội,114,8496.75,2.02,Fresher,94,"TypeScript, React",Medium,Low,42.5,Stable
2024-02-15,Healthcare,QA Engineer,TP.HCM,137,4620.0,12.74,Fresher,57,"Communication, TensorFlow, Agile, Machine Learning, Power BI, Go",Medium,Medium,67.4,Declining
2024-02-17,Manufacturing,Data Scientist,Đồng Nai,106,19927.69,16.85,Junior,7,"Docker, SQL, Communication, Kubernetes, Java, AWS",Low,High,36.8,Declining
2024-02-17,Retail,Software Engineer,Hà Nội,115,13091.22,7.14,Junior,45,"Spark, Machine Learning, React",Medium,Low,55.7,Stable
2024-02-18,Technology,DevOps Engineer,Đà Nẵng,114,12549.36,4.29,Junior,70,"Communication, Agile, Power BI",Low,Low,77.1,Declining
2024-02-19,Education,UX Designer,Đồng Nai,126,16441.23,11.97,Junior,53,"SQL, Power BI, Python, Kubernetes",High,Low,26.4,Stable
2024-02-21,Finance,Data Analyst,Hà Nội,117,10288.98,11.79,Fresher,48,"Kubernetes, Spark",High,Medium,30.5,Growing
2024-02-22,Logistics,ML Engineer,Hà Nội,123,7224.93,7.45,Fresher,61,"Go, Power BI, Java, TypeScript",Low,High,25.4,Stable
2024-02-22,Healthcare,Frontend Developer,Đồng Nai,124,30761.71,11.91,Senior,97,"React, Figma",High,Medium,46.7,Stable
2024-02-23,Technology,Software Engineer,Đồng Nai,104,32250.7,12.93,Senior,84,"Python, TypeScript, AWS, JavaScript, Agile",High,Low,25.7,Stable
2024-02-25,Manufacturing,Backend Developer,Hải Phòng,132,14968.8,8.8,Fresher,81,"Power BI, Communication",High,Medium,21.7,Stable
2024-02-25,Healthcare,UX Designer,Đà Nẵng,110,5464.22,4.77,Fresher,41,"Python, Power BI",High,Medium,87.3,Growing
2024-02-27,Technology,QA Engineer,Hải Phòng,114,4629.6,16.18,Fresher,29,"JavaScript, Docker, Figma, Agile, Power BI, SQL",Low,Medium,66.2,Stable
2024-02-28,Technology,Software Engineer,Hải Phòng,128,9539.9,17.29,Junior,8,"Java, AWS",Low,Low,21.4,Stable
2024-02-29,Finance,Cloud Architect,TP.HCM,110,17950.14,16.65,Junior,88,"Go, Power BI, Kubernetes, Java, TensorFlow",High,Medium,22.5,Stable
2024-02-29,Education,ML Engineer,Đồng Nai,107,9999.83,6.41,Fresher,10,"Java, React",Low,High,85.8,Stable
2024-02-29,Healthcare,Software Engineer,Hải Phòng,102,37507.1,10.63,Senior,20,"Power BI, Spark, AWS, TensorFlow, React",Medium,Medium,79.3,Declining
2024-03-02,Finance,Data Scientist,Bình Dương,120,9295.43,12.43,Fresher,65,"Spark, Go, Python, JavaScript, React",Low,High,36.8,Stable
2024-03-03,Logistics,Product Manager,Bình Dương,127,20126.4,15.09,Junior,86,"SQL, Excel, Python",High,High,29.0,Growing
2024-03-04,Retail,QA Engineer,Cần Thơ,104,13545.86,3.82,Fresher,66,"Kubernetes, JavaScript, Figma, Machine Learning, TensorFlow",Medium,Medium,45.9,Stable
2024-03-05,Retail,ML Engineer,Cần Thơ,120,6117.62,4.29,Fresher,93,"Python, Kubernetes, TypeScript",Medium,High,78.2,Growing
2024-03-07,Finance,ML Engineer,Hải Phòng,123,12415.52,5.08,Junior,13,"Excel, TypeScript, JavaScript, Kubernetes, TensorFlow",High,High,23.1,Stable
